Variable,3.000000 km,total,Beyond
C17002_001E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : Total:,169313,299856106,299686793
C17002_003E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : .50 to .99,14384,23893357,23878973
C17002_002E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : Under .50,10913,18704526,18693613
C17002_005E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 1.25 to 1.49,8909,13914450,13905541
C17002_004E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 1.00 to 1.24,8520,13558766,13550246
C17002_007E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 1.85 to 1.99,5184,8095564,8090380
C17002_006E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 1.50 to 1.84,10668,19236804,19226136
C17002_008E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 2.00 and over,110735,202452639,202341904
