Variable,3.000000 km,total,Beyond
C17002_001E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : Total:,2188817,299856106,297667289
C17002_003E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : .50 to .99,269847,23893357,23623510
C17002_002E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : Under .50,170019,18704526,18534507
C17002_005E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 1.25 to 1.49,153391,13914450,13761059
C17002_004E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 1.00 to 1.24,157260,13558766,13401506
C17002_007E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 1.85 to 1.99,75506,8095564,8020058
C17002_006E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 1.50 to 1.84,189753,19236804,19047051
C17002_008E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 2.00 and over,1173041,202452639,201279598
