tract ID,within 3km,land area,population,population density,percent people of color,mean household income,percent below poverty,mean owner-occupied housing value,percent with a degree
02013000100,0,18083148800.0,3703,2.0477628321014535e-07,0.9430191736429921,65922.84644194756,0.10419485791610285,147800.6329113924,0.16771627444481274
02016000100,0,8547312240.0,1774,2.07550625294578e-07,0.6505073280721533,59723.49397590361,0.16328188464662877,111394.73684210527,0.21654135338345865
02016000200,0,2823450385.0,4485,1.588481959458976e-06,0.8062430323299888,91537.74647887323,0.11523830834638622,0.0,0.12473175965665236
02020000101,0,1598866960.0,5475,3.4242999179869226e-06,0.13863013698630136,108950.66815144767,0.017938861431447923,0.0,0.4372842347525892
02020000102,0,168779562.0,4240,2.5121525081336567e-05,0.22523584905660377,92071.22128174124,0.025235849056603775,296661.943319838,0.3018935334047874
02020000201,0,3301596.0,4085,0.0012372803940881925,0.18188494492044063,81802.54569190601,0.039902080783353736,0.0,0.3954070981210856
02020000202,0,9181042.0,5546,0.0006040708669016,0.18896501983411468,86678.9872219593,0.03137396321673278,0.0,0.4612756264236902
02020000203,0,14727415.0,11105,0.0007540359255171393,0.18451148131472309,122531.97925669835,0.009635299414678073,338064.1233766234,0.5752828546562228
02020000204,0,509240699.0,3292,6.464526512638378e-06,0.19866342648845686,137127.70398481973,0.00865650969529086,425801.6304347826,0.5856777493606138
02020000300,0,270552183.0,6308,2.331528036497122e-05,0.3435320228281547,61260.45694200351,0.04880972769309813,0.0,0.2827502034174125
02020000400,0,53361417.0,5991,0.00011227213100431722,0.256885327991988,63320.064205457464,0.07822685788787484,0.0,0.4180451127819549
02020000500,0,2376786.0,1872,0.0007876182374012637,0.5598290598290598,51864.85355648536,0.0673076923076923,365939.59731543623,0.3125548726953468
02020000600,0,3824961.0,6502,0.0016998866132229844,0.7183943402030144,41178.58075750979,0.24260172626387178,176886.90476190476,0.12116745283018868
02020000701,0,2000770.0,5432,0.0027149547424241667,0.5670103092783505,69581.2595226003,0.10428202288667406,0.0,0.31890243902439025
02020000702,0,2089697.0,5312,0.002541995322766889,0.4007906626506024,75567.45817593092,0.16634872186188476,281890.943877551,0.3244015719899964
02020000703,0,2935642.0,5309,0.0018084630210359438,0.5925786400452062,54965.626523647,0.1332183247076864,0.0,0.20283600493218248
02020000801,0,2512595.0,6878,0.002737408933791558,0.5869438790346031,56468.02521008404,0.18912182964374724,192832.99180327868,0.19936034115138593
02020000802,0,2338009.0,4412,0.0018870757127111145,0.46758839528558477,62534.784946236556,0.1600181323662738,140725.0755287009,0.2597402597402597
02020000901,0,4465352.0,6052,0.0013553242835055333,0.7394249834765367,50667.48057713651,0.23500394632991317,0.0,0.15977594025073352
02020000902,0,1145889.0,2792,0.002436536174097142,0.49462750716332377,55795.22111269615,0.1065989847715736,206372.4584103512,0.4704926908500271
02020001000,0,1750123.0,3388,0.0019358639364204686,0.4613341204250295,50012.47368421053,0.15256257449344457,0.0,0.3899647887323944
02020001100,0,1197017.0,879,0.0007343254105831412,0.42662116040955633,53862.3831775701,0.17073170731707318,0.0,0.4388185654008439
02020001200,0,2010011.0,3628,0.0018049652464588502,0.09729878721058434,128261.47028154327,0.00835421888053467,0.0,0.7461805555555555
02020001300,0,2727301.0,3072,0.001126388323107717,0.035807291666666664,165320.04850444625,0.038736979166666664,431635.22012578615,0.7130314232902033
02020001400,0,2187501.0,4899,0.0022395418333523045,0.4684629516227802,59216.19007569386,0.1114975450081833,227374.4292237443,0.37925497752087345
02020001500,0,3315014.0,5295,0.001597278322203164,0.31218130311614734,117511.63127413127,0.033455811255076386,338203.8670284939,0.5145888594164456
02020001601,0,2163756.0,4157,0.0019211962901547126,0.42362280490738513,79115.27027027027,0.054460325283390836,0.0,0.37277676950998184
02020001602,0,4988763.0,4342,0.0008703560381601611,0.34960847535697837,97927.63157894737,0.07029926595143987,0.0,0.45252613240418116
02020001701,0,2601804.0,7340,0.002821119500162195,0.45204359673024525,82722.79909706546,0.14737991266375547,0.0,0.36082004555808656
02020001702,0,2525326.0,4638,0.001836594562444611,0.3100474342388961,90528.97245762713,0.0623113410952997,268563.2183908046,0.47259630441590983
02020001731,0,2434086.0,5222,0.0021453638039083253,0.40654921486020684,67749.07945736434,0.14561980274608394,0.0,0.3189873417721519
02020001732,0,2576380.0,6054,0.0023498086462400733,0.36240502147340603,95096.49840836744,0.05401387512388504,0.0,0.35823899371069184
02020001801,0,1733949.0,4701,0.002711152404136454,0.3922569666028505,81098.0,0.07891937885556265,0.0,0.4232861806311208
02020001802,0,3258592.0,5502,0.0016884593100332905,0.460196292257361,66932.84705882354,0.07965805323489411,160435.73515092503,0.27069767441860465
02020001900,0,4503372.0,4840,0.0010747502093986462,0.5545454545454546,52984.578020643596,0.22894369474174034,200907.02947845805,0.2524164595415631
02020002000,0,1326218.0,3082,0.0023239015003566534,0.42212848799480857,49920.470588235294,0.17538664034221785,0.0,0.23493303571428573
02020002100,0,1621349.0,3207,0.001977982531829976,0.3838478328656065,59692.645314353496,0.09136264421577799,201741.40508221227,0.39644481190574615
02020002201,0,1884145.0,5006,0.0026569080405170514,0.40890930882940474,97031.72924378635,0.029847756410256412,0.0,0.4297082228116711
02020002202,0,922188.0,2883,0.0031262605889471563,0.4394727714186611,62348.148148148146,0.09224833391792353,225827.58620689655,0.29605963791267303
02020002301,0,50814189.0,7292,0.00014350322505393129,0.29799780581459134,129839.52071486597,0.016319253976961053,421926.331508213,0.5066968885225633
02020002302,0,3760134.0,5334,0.0014185664659823293,0.31064866891638543,97671.91704035875,0.07038789025543993,0.0,0.31893687707641194
02020002303,0,4213707.0,8865,0.002103848226751409,0.4694867456288776,78159.87967067765,0.14368271954674222,0.0,0.30959147424511546
02020002400,0,2082234.0,3017,0.0014489245685163146,0.33609545906529664,78516.68070766638,0.06463374212794167,0.0,0.3535204332840965
02020002501,0,4542299.0,4750,0.0010457259638786437,0.3623157894736842,88386.33766233767,0.07073684210526315,265063.52765321377,0.37238095238095237
02020002502,0,5365015.0,5244,0.0009774436790950258,0.30549199084668194,80359.64753727971,0.09439359267734554,0.0,0.41316039228092377
02020002601,0,3723254.0,4352,0.0011688700260578516,0.5358455882352942,87085.47182620503,0.053728578045391384,0.0,0.32821497120921306
02020002602,0,2670520.0,5534,0.00207225559067148,0.3834477773762197,94190.98901098901,0.03691580287324968,264552.8967254408,0.36775674125071717
