tract ID,within 3km,land area,population,population density,percent people of color,mean household income,percent below poverty,mean owner-occupied housing value,percent with a degree
46003973600,0,1834810993.0,2739,1.492796811469725e-06,0.06717780211756115,54240.50632911392,0.08235738571968267,119894.23076923077,0.2299154334038055
46005956600,0,1441888942.0,1775,1.2310240742521763e-06,0.007323943661971831,55137.517630465445,0.038873239436619716,132809.18727915196,0.23488372093023255
46005956700,0,1642440257.0,1812,1.1032364752856883e-06,0.004415011037527594,57673.25870646766,0.06803097345132743,125692.86871961103,0.2727946627131208
46005956800,0,73471142.0,1808,2.4608301311009975e-05,0.3407079646017699,60546.34146341463,0.12639198218262807,118803.7109375,0.2608695652173913
46005956900,0,2265032.0,2478,0.0010940242786856875,0.13478611783696529,38813.529411764706,0.19491525423728814,72885.7421875,0.29205753595997497
46005957000,0,60986467.0,6109,0.0001001697638920451,0.12342445572106728,57544.708423326134,0.18694824303271596,0.0,0.26442536957558416
46005957100,0,38990952.0,2847,7.301693993006377e-05,0.10151036178433438,55694.7859922179,0.05805515239477504,110171.64179104478,0.2882231404958678
46007941000,0,22975458.0,1554,6.763738942657857e-05,0.747104247104247,35090.5544147844,0.3626943005181347,55821.91780821918,0.2371364653243848
46007941200,0,3045405915.0,1887,6.196218345494348e-07,0.6428192898781134,64450.97001763668,0.29040805511393747,0.0,0.29361296472831266
46009967600,0,651776918.0,3523,5.405223632052585e-06,0.028952597218279873,52096.403385049365,0.10132794457274827,86485.16949152542,0.2694610778443114
46009967700,0,808202088.0,3557,4.4011269617011925e-06,0.17205510261456283,49411.941580756014,0.15303430079155672,115885.09316770187,0.23435171385991058
46011958600,0,934367114.0,3848,4.118295627429371e-06,0.0932952182952183,60189.02352102637,0.08575883575883576,147720.31539888683,0.2770673486786019
46011958700,0,1033499003.0,4808,4.652157366425636e-06,0.03577371048252912,57615.933232169955,0.08257071547420965,174892.26869455006,0.3550636749545179
46011958802,0,38887143.0,6566,0.00016884758029151177,0.04203472433749619,40792.82667700659,0.2819222761970854,104804.59770114943,0.4672158154859967
46011958803,0,15546994.0,4084,0.0002626874365552595,0.10822722820763957,70778.43397478433,0.07051909892262488,187348.48484848486,0.5273652948663555
46011958900,0,16807915.0,7622,0.0004534768292200431,0.0795066911571766,49230.513447432764,0.42363804247460757,0.0,0.5421092564491654
46011959000,0,12696460.0,4322,0.00034040984652414924,0.08306339657565942,55366.68426610348,0.1092086996760759,162476.63551401868,0.5861378205128205
46013951300,0,64663116.0,5830,9.015958958736229e-05,0.12572898799313895,61203.71117386043,0.05561594202898551,0.0,0.38654858784107227
46013951400,0,43254716.0,6306,0.00014578757146388384,0.08293688550586743,59063.278563240354,0.0800257110718303,155717.39130434784,0.3874258600237248
46013951500,0,2039399.0,2658,0.0013033251462808407,0.08916478555304741,30302.198768689534,0.24724602203182375,90222.64631043257,0.26371308016877637
46013951600,0,2331443.0,4490,0.0019258459246054912,0.08730512249443208,51924.92736780941,0.11619443722381076,114727.19141323793,0.4250681198910082
46013951700,0,64810637.0,3966,6.119365868908217e-05,0.07236510337871911,54943.1432038835,0.09884014120020171,117830.36377134372,0.28931527464258844
46013951800,0,42986982.0,4953,0.00011522092897798687,0.019584090450232183,45338.35910652921,0.15629492708975148,0.0,0.2761877504293074
46013951900,0,1232418835.0,3483,2.8261496019735854e-06,0.029859316681022107,69103.86130811663,0.061380323054331866,0.0,0.37866666666666665
46013952000,0,2984096391.0,4325,1.4493499650494366e-06,0.021502890173410404,62767.5272518646,0.07076566125290024,127964.1638225256,0.305270135896586
46015973100,0,2033852840.0,2327,1.1441339089213554e-06,0.019338203695745595,53353.617021276594,0.08347676419965576,0.0,0.2853582554517134
46015973200,0,82788970.0,2801,3.3833009397266324e-05,0.18921813637986434,47130.60686015831,0.0987861029719548,0.0,0.37522879804759
46017940200,0,1220880153.0,1932,1.5824649088222175e-06,0.9078674948240165,39816.699801192844,0.49273104880581514,0.0,0.16523605150214593
46019967600,0,5559005757.0,2954,5.313899875495308e-07,0.06025727826675694,43846.031746031746,0.19542974079126876,0.0,0.24537731134432783
46019967700,0,268204427.0,6934,2.5853413672399972e-05,0.07383905393712142,50162.85613788252,0.13956204379562043,160743.11490978158,0.29615466326747397
46021964100,0,1900214239.0,1431,7.530729802093647e-07,0.02585604472396925,50990.686274509804,0.10709219858156029,0.0,0.2905027932960894
46023940200,0,904197337.0,2624,2.9020213758935237e-06,0.5628810975609756,44704.6357615894,0.33294753086419754,0.0,0.2564894932014833
46023940300,0,819355542.0,3880,4.735429006227433e-06,0.40309278350515465,41836.21922160445,0.27749667110519305,94175.19181585677,0.22785898538263114
46023970100,0,1118924184.0,2571,2.2977428111429576e-06,0.03733955659276546,54009.337068160596,0.09015091342335187,0.0,0.26353591160220996
