tract ID,within 3km,land area,population,population density,percent people of color,mean household income,percent below poverty,mean owner-occupied housing value,percent with a degree
30001000100,0,10833840352.0,1349,1.2451724930125683e-07,0.03261675315048184,47584.663536776214,0.14232765011119347,366997.38903394254,0.31351869606903165
30001000200,0,3494121381.0,3398,9.724905432528246e-07,0.031783402001177165,57158.24634655532,0.09876179245283019,263712.962962963,0.40073230268510984
30001000300,0,24776660.0,4385,0.00017698107815984884,0.11174458380843785,44524.86427795874,0.19542467753711365,158995.80615097858,0.3817377312952534
30003000100,0,2235201365.0,4918,2.2002491932085947e-06,0.442252948352989,44781.87134502924,0.22486602357984994,144432.35572374644,0.22739361702127658
30003940400,0,2397111361.0,1638,6.833224466120246e-07,0.8925518925518926,44254.504504504504,0.2802197802197802,0.0,0.23986486486486486
30003940500,0,3861549234.0,1531,3.964729975523601e-07,0.7354670150228608,53190.28571428572,0.2256968048946295,0.0,0.2091121495327103
30003940600,0,1510071760.0,2334,1.545621911371947e-06,0.8598971722365039,44673.236889692584,0.21038961038961038,0.0,0.13339145597210114
30003940700,0,2934254410.0,2242,7.640782586401566e-07,0.8652988403211418,49275.90132827324,0.2569882777276826,0.0,0.1678714859437751
30005000100,0,3117056950.0,1459,4.6806972840197865e-07,0.4592186429061001,44451.282051282054,0.2857142857142857,92662.72189349112,0.31432192648922685
30005000200,0,5534245778.0,2357,4.2589362571674354e-07,0.04412388629613916,49962.06225680934,0.1716485507246377,127500.0,0.30144927536231886
30005940100,0,879462182.0,1560,1.773811349627766e-06,0.966025641025641,39366.81415929204,0.38653846153846155,59222.22222222222,0.21614906832298136
30005940200,0,1418529535.0,1096,7.726310753198381e-07,0.9543795620437956,34825.64102564102,0.39669421487603307,0.0,0.2387820512820513
30007000100,0,17954552.0,2250,0.0001253164100112328,0.010222222222222223,43923.875,0.12610516519311307,120004.10509031199,0.1818783068783069
30007000200,0,3070713200.0,3037,9.890210521777157e-07,0.09713533091866974,54896.846011131725,0.08322010869565218,215998.2738780207,0.20512820512820512
30009000100,0,506916354.0,2424,4.781854009784028e-06,0.04744224422442244,55884.83935742972,0.10034013605442177,0.0,0.3549346016646849
30009000200,0,378552669.0,1920,5.071949446485081e-06,0.04375,50125.53191489362,0.08553326293558607,162947.36842105264,0.2590489709013485
30009000300,0,30906819.0,2344,7.584086864455381e-05,0.030716723549488054,50978.26941986234,0.1986062717770035,0.0,0.4388857305287095
30009000400,0,1986720431.0,1814,9.130625384906006e-07,0.020948180815876516,79541.72749391728,0.10986547085201794,510336.40226628893,0.4206241519674355
30009000500,0,2403240051.0,1492,6.208285349518753e-07,0.058310991957104555,57936.120996441285,0.0985254691689008,317405.43735224585,0.25317693059628543
30011000300,0,8652506323.0,1289,1.4897417602268534e-07,0.017067494181536073,45554.48275862069,0.14026792750197006,214545.97701149425,0.23293172690763053
30013000100,0,8095600.0,2473,0.00030547457878353675,0.0950262838657501,52890.55501460565,0.14274160938131825,110136.64596273292,0.300531914893617
30013000200,0,3046898.0,3803,0.0012481546805964625,0.17933210623192217,48043.659420289856,0.07540205641972053,0.0,0.35090479937057434
30013000300,0,1961736.0,3155,0.0016082694103589882,0.16228209191759113,45209.00225056264,0.19370860927152317,128882.73045507584,0.31133004926108376
30013000400,0,1116761.0,1906,0.0017067214918859094,0.1348373557187828,51646.291560102305,0.24501573976915006,0.0,0.3382233088834556
30013000700,0,1688067.0,1670,0.0009892972257617737,0.14610778443113773,38601.60642570281,0.255688622754491,0.0,0.29955947136563876
30013000800,0,799222.0,1785,0.002233422002897818,0.2207282913165266,44207.645631067964,0.05938375350140056,0.0,0.21993410214168038
30013000900,0,1591812.0,3527,0.002215713915964951,0.22426991777714772,40803.6729036729,0.2669345579793341,127741.37931034483,0.2738883632923368
30013001000,0,2083245.0,3184,0.001528384803515669,0.032663316582914576,67839.79591836735,0.04239949748743719,155750.59101654845,0.44885627967198966
30013001100,0,3972047.0,4051,0.001019877156539185,0.07948654653172056,46232.25620311598,0.14144655640582574,150493.04952215464,0.3233705437522506
30013001200,0,17937090.0,4820,0.00026871694349529384,0.32427385892116184,44485.758275596614,0.07196877287143205,,0.4326923076923077
30013001600,0,5061852.0,4497,0.0008884100127779319,0.16321992439404048,36660.56910569106,0.24395753331827422,0.0,0.19119718309859154
30013001700,0,8684827.0,2119,0.00024398874036293412,0.052855120339782916,52754.31578947369,0.1420481359131666,0.0,0.23728813559322035
30013001800,0,6720832.0,3513,0.0005227031415158123,0.08283518360375747,52503.35899230231,0.04554511813265016,162944.44444444444,0.293801652892562
30013001900,0,9102596.0,5301,0.00058236133955632,0.14318053197509903,62566.33115249119,0.06714582939285038,173438.34505137912,0.34005681818181815
30013002100,0,44527369.0,4736,0.00010636155035344666,0.17736486486486486,61457.13557594291,0.24849027063296802,0.0,0.39993449066491976
30013002200,0,18138797.0,6432,0.0003545990398370961,0.06141169154228856,45368.52536110178,0.14065541855937702,157245.20547945207,0.3001202886928629
30013002300,0,65283878.0,6615,0.00010132670121097892,0.039002267573696146,96991.65696546371,0.03854875283446712,260479.13290113452,0.5329847144006437
30013010100,0,764408576.0,3669,4.79978916406087e-06,0.09566639411283728,52848.19121447029,0.1370945761787953,0.0,0.3231968810916179
30013010400,0,2027772750.0,1542,7.604402416395032e-07,0.01297016861219196,71483.6389280677,0.11154345006485085,0.0,0.2535885167464115
30013010600,0,2951296183.0,3890,1.3180649310655784e-06,0.05784061696658098,62565.58109833972,0.1223541559112029,192839.8251192369,0.2809611829944547
30013010700,0,1043273949.0,4757,4.559684447751891e-06,0.09459743535841918,61313.140037014186,0.06069029418577716,178637.89615643964,0.2994751466502007
30013010800,0,1632490.0,3117,0.0019093531966505155,0.1257619505935194,32577.44860943168,0.3006095604748155,166466.98113207548,0.2762096774193548
30015010200,0,2801962471.0,1893,6.75597913816598e-07,0.04807184363444268,54949.4212962963,0.10481283422459893,0.0,0.34224965706447186
30015010300,0,7486734343.0,3872,5.171814335338705e-07,0.32386363636363635,50457.886676875954,0.2610275038920602,0.0,0.2849718492854049
30017961300,0,9775695325.0,1701,1.7400296791676045e-07,0.04997060552616108,65405.694444444445,0.07361601884570082,0.0,0.35742340926944227
30017961500,0,4881480.0,1920,0.0003933233363652007,0.005729166666666666,39897.33759318424,0.14427083333333332,82954.15959252972,0.1328928046989721
30017961600,0,7901759.0,2077,0.00026285286605172344,0.05055368319691863,45512.121212121216,0.1573802541544477,0.0,0.2373134328358209
30017961800,0,861630.0,1583,0.0018372155101377622,0.05243209096651927,56883.21060382916,0.11118130132659507,125677.65567765568,0.48846153846153845
30017961900,0,7462035.0,2266,0.0003036705134725313,0.07766990291262135,53427.31535756155,0.08774583963691376,158706.42201834862,0.3309258043335522
30017962000,0,2061077.0,2001,0.0009708516469787398,0.08695652173913043,35666.76470588235,0.3448275862068966,84472.94776119402,0.2182890855457227
30019020300,0,3693594413.0,1649,4.464485852036619e-07,0.050939963614311703,52432.600258732215,0.14127764127764128,114656.3981042654,0.32792207792207795
30021000100,0,5968167604.0,1402,2.3491297380126325e-07,0.03281027104136947,62326.36815920398,0.08279800142755175,114154.41176470589,0.3735521235521235
30021000200,0,82115179.0,2563,3.121225614085308e-05,0.030823253999219664,62096.675900277005,0.11063330727130571,118078.83131201765,0.2970760233918129
30021000300,0,92817832.0,4968,5.3524197807162744e-05,0.0646135265700483,57740.80827994086,0.08492413117963779,0.0,0.34027976020553813
30023000300,0,142130585.0,2671,1.8792577262663064e-05,0.06102583302134032,38001.87185025198,0.2381852551984877,127936.70886075949,0.1859005311443747
30023000400,0,40621589.0,3219,7.924357661144177e-05,0.05312208760484623,48114.73936488915,0.15159987573780678,0.0,0.33881707794751276
30023000500,0,1724852933.0,3380,1.9595873568891683e-06,0.11420118343195267,61094.805194805194,0.2502250225022502,185875.0,0.2530737704918033
30025000100,0,4197780621.0,2813,6.701160098571049e-07,0.030927835051546393,60537.384744341995,0.08493932905067808,0.0,0.23053589484327602
30027030100,0,11217077967.0,4809,4.287212778718132e-07,0.017051362029527967,56439.907312049436,0.19916142557651992,0.0,0.3978463329452852
