tract ID,within 3km,land area,population,population density,white,percent people of color,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Two or more races,race population,Hispanic or Latino,Hispanic or Latino population,aggregate income,income population,mean household income,poverty under 1,poverty population,percent below poverty,housing value,housing population,mean owner-occupied housing value,school population,with a degree,percent with a degree
56001962700,0,635523172.0,2799,4.404245389183071,2404,0.1411218292247231,13,47,6,0,81,95,2799,269,2799,43554400,1099,39630.93721565059,271,2799,0.09682029296177207,64732500,826,78368.64406779662,1785,637,0.3568627450980392
56001962800,0,7077581.0,2583,364.955201501756,2302,0.10878823073945025,16,20,0,0,116,22,2583,223,2583,33445700,1036,32283.49420849421,465,2552,0.18221003134796238,54435000,695,78323.74100719424,1510,458,0.3033112582781457
56001962900,0,7115636.0,1911,268.56348469764333,1379,0.2783882783882784,47,26,17,0,158,55,1911,469,1911,18361700,723,25396.542185338865,299,1624,0.18411330049261085,18102500,471,38434.18259023355,900,204,0.22666666666666666
56001963000,0,3602950.0,2207,612.5536019095464,1982,0.10194834617127323,13,18,13,0,99,5,2207,176,2207,24073900,1062,22668.455743879473,627,2207,0.2840960579972814,18122500,298,60813.75838926175,1004,388,0.38645418326693226
56001963100,0,6954735.0,5564,800.0304828293241,5000,0.10136592379583034,0,28,104,0,99,94,5564,355,5564,94075500,2306,40795.96704249783,759,5564,0.13641265276779296,221085000,1523,145164.14970453054,3287,2054,0.6248859142074841
56001963400,0,1327845.0,3451,2598.94791937312,3057,0.11416980585337583,21,26,55,0,103,61,3451,236,3451,39628900,1801,22003.831204886174,1177,3412,0.34495896834701056,35542500,403,88194.78908188586,1520,796,0.5236842105263158
56001963500,0,2225534.0,3345,1503.0100641014694,2831,0.15366218236173393,114,33,226,0,62,39,3345,97,3345,9476300,644,14714.75155279503,602,1455,0.4137457044673539,0,17,0.0,593,371,0.6256323777403036
56001963600,0,2020365.0,4748,2350.070408069829,4280,0.09856781802864364,17,45,29,0,115,127,4748,257,4748,66519300,2189,30387.98538145272,1043,4639,0.22483293813321836,110205000,1080,102041.66666666667,2776,1693,0.6098703170028819
56001963700,0,32498685.0,3536,108.80440239351222,3065,0.13320135746606335,43,32,90,0,92,118,3536,249,3536,56803800,1646,34510.20656136087,776,3536,0.21945701357466063,114690000,911,125894.62129527991,2257,1262,0.5591493132476739
56001963900,0,10370848193.0,1870,0.18031312050852233,1775,0.05080213903743316,0,16,14,0,5,40,1870,25,1870,26284800,783,33569.34865900383,209,1864,0.11212446351931331,28575000,584,48929.79452054795,1384,468,0.33815028901734107
56003992600,0,3940389594.0,2533,0.6428298368915041,2385,0.05842874062376629,0,37,6,0,48,37,2533,67,2533,29676200,985,30128.121827411167,303,2397,0.12640801001251564,35610000,731,48714.0902872777,1807,435,0.24073049252905368
56003992700,0,2315635502.0,3541,1.5291698529158237,3181,0.10166619598983338,25,69,16,2,106,50,3541,250,3541,38908200,1382,28153.54558610709,570,3539,0.1610624470189319,50017500,998,50117.73547094189,2233,502,0.22480967308553515
56003992800,0,1869006611.0,5387,2.882279799490768,4920,0.08669018006311491,3,72,2,0,189,97,5387,357,5387,57572000,1948,29554.414784394252,710,5291,0.1341901341901342,83445000,1480,56381.75675675676,3303,717,0.21707538601271573
56005000100,0,6437876917.0,4779,0.7423254687240862,4602,0.037037037037037035,0,59,25,0,11,62,4779,35,4779,89610200,1644,54507.42092457421,398,4755,0.08370136698212408,82717500,1403,58957.590876692804,2910,611,0.20996563573883162
56005000200,0,88282328.0,4852,54.960036849050915,4426,0.08779884583676835,0,35,34,0,165,143,4852,195,4852,92729200,1615,57417.461300309595,195,4841,0.04028093369138608,111695000,1350,82737.03703703704,2719,676,0.24862081647664583
56005000300,0,25237638.0,4668,184.96184151623063,4238,0.0921165381319623,0,57,58,0,61,107,4668,234,4668,79540200,1776,44786.14864864865,239,4663,0.05125455715204804,78802500,1273,61902.985074626864,2777,631,0.22722362261433202
56005000400,0,3733447.0,4325,1158.446872287192,3971,0.08184971098265896,0,50,19,0,67,58,4325,260,4325,70349000,1864,37740.87982832618,448,4313,0.10387201483885926,67587500,916,73785.48034934497,2729,539,0.19750824477830708
56005000500,0,35383299.0,4764,134.6397915016347,4585,0.03757346767422334,24,22,65,0,16,52,4764,50,4764,103527100,1579,65564.9778340722,150,4683,0.032030749519538756,166192500,1317,126190.20501138952,2765,1055,0.38155515370705245
56005000600,0,20457734.0,5345,261.27038312258827,4981,0.06810102899906455,0,13,50,0,77,146,5345,198,5345,77503600,2023,38311.220958971826,722,5209,0.13860625839892493,68242500,1250,54594.0,3214,700,0.2177971375233354
