tract ID,within 3km,land area,population,population density,white,percent people of color,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Two or more races,race population,Hispanic or Latino,Hispanic or Latino population,aggregate income,income population,mean household income,poverty under 1,poverty population,percent below poverty,housing value,housing population,mean owner-occupied housing value,school population,with a degree,percent with a degree
01001020100,0,9810183.0,1879,191.53567267807338,1795,0.04470463012240553,84,0,0,0,0,0,1879,0,1879,27211500,717,37951.88284518829,227,1790,0.12681564245810056,44772500,497,90085.51307847083,1227,293,0.23879380603096984
01001020200,0,3340505.0,1934,578.9543796521783,640,0.6690796277145812,1262,0,0,0,0,32,1934,0,1934,20491200,629,32577.424483306837,433,1907,0.2270582066072365,36297500,476,76255.25210084034,1157,215,0.18582541054451165
01001020300,0,5349274.0,3339,624.1968536291092,2740,0.17939502845163222,472,14,16,0,9,47,3339,93,3339,46831500,1204,38896.59468438538,250,3262,0.07664009809932557,83172500,867,95931.37254901961,2130,606,0.28450704225352114
01001020400,0,6382705.0,4556,713.8039436257825,4273,0.06211589113257243,105,6,65,0,24,44,4556,63,4556,66801800,1750,38172.45714285714,207,4551,0.045484508899143045,144927500,1390,104264.38848920864,3072,839,0.2731119791666667
01001020500,0,11369464.0,6040,531.2475592516938,5363,0.11208609271523179,402,31,88,0,61,72,6040,49,6040,126152500,2186,57709.28636779506,222,6034,0.03679151474975141,207937500,1672,124364.53349282297,3777,1468,0.3886682552290177
01001020600,0,8226537.0,3378,410.622355433398,2676,0.20781527531083482,553,0,9,0,10,99,3378,31,3378,46230200,1199,38557.297748123434,514,3378,0.1521610420367081,72622500,992,73208.16532258065,2041,457,0.22390984811366976
01001020700,0,22408265.0,2900,129.41653447957705,2533,0.12655172413793103,284,55,0,0,16,12,2900,16,2900,43747400,1208,36214.73509933775,319,2900,0.11,30665000,847,36204.250295159385,1848,283,0.15313852813852813
01001020800,0,314886621.0,9357,29.71545748842724,7823,0.16394143422036977,1221,109,60,0,0,130,9357,14,9357,149604800,3302,45307.32889158086,786,9309,0.08443441830486625,216837500,2902,74720.02067539628,5847,1373,0.23482127586796647
01001020900,0,292754458.0,4629,15.811885604146804,3828,0.1730395333765392,693,35,27,0,13,33,4629,23,4629,63087700,1647,38304.61445051609,635,4587,0.13843470678003053,50472500,1476,34195.460704607045,2912,430,0.14766483516483517
01001021000,0,386855000.0,2677,6.919905390908738,1901,0.2898767276802391,678,54,0,0,0,44,2677,32,2677,30994600,994,31181.690140845072,471,2677,0.17594322002241314,23987500,867,27667.24336793541,1725,197,0.11420289855072464
01001021100,0,478168649.0,2982,6.236293421235987,1188,0.6016096579476862,1727,3,0,0,0,12,2982,73,2982,33365600,1136,29371.12676056338,674,2982,0.2260228034875922,26665000,949,28097.99789251844,1853,200,0.10793308148947653
01003010100,0,972434717.0,4161,4.2789504809503836,2989,0.281663061763999,1126,5,0,14,0,5,4161,22,4161,51698000,1616,31991.336633663366,663,4131,0.16049382716049382,54515000,1435,37989.547038327524,2776,427,0.1538184438040346
01003010200,0,221179794.0,2634,11.908863609846748,2291,0.1302201974183751,194,105,0,0,0,44,2634,0,2634,30819900,982,31384.826883910388,359,2634,0.13629460895975704,27612500,858,32182.40093240093,1744,257,0.1473623853211009
01003010300,0,343394688.0,6511,18.96068933949264,5060,0.2228536323145446,1344,8,9,0,20,49,6511,34,6511,88399300,2284,38703.721541155865,473,6137,0.07707348867524849,136775000,1930,70867.87564766839,4082,916,0.2243998040176384
01003010400,0,737047015.0,4442,6.026752581041252,4063,0.08532192705988294,241,20,0,0,65,43,4442,80,4442,55612000,1588,35020.15113350126,523,4438,0.11784587652095539,68217500,1398,48796.49499284692,2812,414,0.14722617354196302
01003010500,0,17482519.0,4566,261.1751773299946,4028,0.11782742006132282,342,27,35,7,20,86,4566,92,4566,64724900,1733,37348.470859780726,614,4101,0.1497195805901,109922500,1208,90995.44701986756,3214,937,0.29153702551337896
01003010600,0,18566265.0,3724,200.57884555671265,1677,0.5496777658431794,1966,15,0,0,0,66,3724,0,3724,37798000,1288,29346.273291925467,1088,3711,0.29318243061169497,37642500,854,44077.86885245902,1997,322,0.16124186279419128
01003010701,0,108690962.0,6510,59.89458442736021,6052,0.07035330261136713,143,60,103,0,32,64,6510,69,6510,136951300,2430,56358.55967078189,218,6397,0.03407847428482101,330655000,2043,161847.77288301516,4439,2058,0.4636179319666592
01003010703,0,144263746.0,5305,36.77292561084612,4563,0.1398680490103676,567,8,0,0,8,95,5305,113,5305,101097300,1838,55003.971708378675,385,5305,0.07257304429783223,227285000,1706,133226.84642438454,3423,1293,0.37773882559158634
01003010704,0,8407177.0,4832,574.7470286399346,4477,0.07346854304635761,180,14,11,0,6,73,4832,86,4832,103590900,1828,56668.98249452954,54,4823,0.011196350818992328,188825000,1511,124966.9093315685,3246,1825,0.562230437461491
01003010705,0,17466204.0,6003,343.6923100176775,5061,0.15692153923038482,666,7,26,0,13,74,6003,162,6003,116916100,2639,44303.183023872676,247,5960,0.041442953020134225,153140000,1581,96862.74509803922,4095,1694,0.41367521367521365
01003010800,0,18066273.0,6254,346.1699045508722,4355,0.3036456667732651,1771,56,0,0,24,34,6254,20,6254,122235100,2301,53122.5988700565,621,6071,0.10228957338165047,399167500,1859,214721.62452931685,4357,1806,0.4145053936194629
01003010901,0,331866460.0,9646,29.065908016133957,8353,0.13404520008293594,901,85,15,0,109,115,9646,180,9646,123513200,3371,36639.92880450905,1234,9212,0.13395570994355188,184660000,2884,64029.12621359223,6244,1152,0.18449711723254325
01003010902,0,110481091.0,9208,83.34457884743371,8534,0.07319721980886186,320,56,36,0,5,65,9208,197,9208,126424300,3467,36465.04182290164,885,9143,0.09679536257245981,193975000,2692,72056.09212481427,5850,1088,0.18598290598290598
01003011000,0,130434603.0,4095,31.395043230974526,3643,0.11037851037851037,250,29,0,0,9,54,4095,119,4095,50598800,1517,33354.51549110086,548,4084,0.13418217433888344,59997500,1279,46909.69507427678,2568,460,0.1791277258566978
01003011100,0,78891645.0,7524,95.37131593592706,6892,0.08399787347155768,388,4,23,8,25,146,7524,93,7524,107940100,2936,36764.33923705722,568,7487,0.0758648323761186,290477500,2458,118176.36289666395,5121,1653,0.322788517867604
01003011201,0,12342019.0,4186,339.1665496544771,3991,0.046583850931677016,72,0,55,0,0,21,4186,54,4186,80070100,1887,42432.485426603074,222,4159,0.05337821591728781,251522500,1294,194375.9659969088,3094,1448,0.4680025856496445
01003011202,0,13601442.0,5405,397.3843361608276,4067,0.24754856614246068,1161,12,0,0,7,144,5405,21,5405,81989100,2349,34903.83141762452,638,5281,0.12081045256580193,281480000,1758,160113.7656427759,4018,1384,0.34444997511199604
01003011300,0,65665175.0,3665,55.81345058472775,3448,0.0592087312414734,128,35,10,0,15,24,3665,20,3665,74318900,1461,50868.51471594798,275,3653,0.07528059129482617,268420000,1261,212862.80729579699,2588,914,0.35316846986089645
01003011401,0,164761821.0,6911,41.945397046807344,5798,0.1610476052669657,687,55,67,0,98,115,6911,225,6911,94589300,2678,35320.87378640777,903,6888,0.13109756097560976,214910000,2290,93847.1615720524,4693,981,0.20903473258043895
01003011403,0,85243295.0,4260,49.97460504078356,4089,0.04014084507042254,28,20,33,0,0,32,4260,58,4260,59890800,1855,32286.145552560647,464,4235,0.10956316410861866,219747500,1466,149895.97544338336,3238,981,0.30296479308214946
