tract ID,within 3km,land area,population,population density,white,percent people of color,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Two or more races,race population,Hispanic or Latino,Hispanic or Latino population,aggregate income,income population,mean household income,poverty under 1,poverty population,percent below poverty,housing value,housing population,mean owner-occupied housing value,school population,with a degree,percent with a degree
08001007800,0,1278922.0,8378,6550.8295267420535,1550,0.814991644783958,1230,181,190,9,1655,577,8378,5195,8378,68250500,2706,25221.91426459719,2808,8317,0.33762173860767103,42917500,459,93502.17864923747,4407,339,0.07692307692307693
08001007900,0,1649312.0,6617,4011.9759026794204,1309,0.8021762127852501,1049,21,51,28,2135,264,6617,4071,6617,64193000,1948,32953.28542094456,1817,6607,0.2750113515967913,78072500,733,106510.91405184174,3517,347,0.09866363377878874
08001008000,0,1996530.0,6164,3087.356563637912,1868,0.6969500324464634,1133,70,227,0,1123,473,6164,2672,6164,71095500,1931,36817.969963749354,978,6141,0.15925744992672203,146247500,1323,110542.32804232804,3483,405,0.11627906976744186
08001008100,0,2694249.0,1069,396.771048258717,450,0.5790458372310571,79,12,26,42,62,181,1069,398,1069,10701900,317,33759.93690851735,183,1062,0.17231638418079095,0,86,0.0,499,113,0.22645290581162325
08001008200,0,4361773.0,5393,1236.4238120599123,2437,0.5481179306508437,859,9,254,0,519,235,5393,1717,5393,62088300,1561,39774.69570787957,413,5026,0.08217270194986072,169335000,1333,127033.00825206301,3350,494,0.1474626865671642
08001008308,0,4387873.0,4972,1133.1230416194817,2297,0.5380128720836685,1067,41,159,0,610,225,4972,1315,4972,54848900,1848,29680.140692640693,931,4927,0.1889587984574792,55947500,1116,50132.168458781365,2988,368,0.12315930388219545
08001008309,0,12195026.0,3052,250.2659690926448,1784,0.41546526867627787,288,47,51,0,266,205,3052,699,3052,38101900,1092,34891.84981684982,486,3043,0.15971081169898127,24675000,796,30998.743718592967,1753,242,0.13804905875641757
08001008353,0,111910143.0,4612,41.21163530279824,3006,0.3482220294882914,506,22,76,0,415,224,4612,850,4612,86042800,1567,54909.25335035099,274,4583,0.059786166266637575,176467500,1373,128526.94828841952,2722,614,0.22556943423952977
08001008385,0,124144.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,
08001008401,0,498823390.0,3261,6.537383902547152,3003,0.07911683532658693,9,16,30,6,30,76,3261,149,3261,69251900,1168,59291.010273972606,137,3256,0.04207616707616708,90302500,949,95155.4267650158,2025,470,0.23209876543209876
08001008402,0,1736159386.0,2389,1.376025737765991,2207,0.07618250313938886,14,50,3,0,24,48,2389,86,2389,43376500,872,49743.692660550456,98,2382,0.04114189756507137,71492500,704,101551.84659090909,1541,426,0.2764438676184296
08001008505,0,3057927.0,7169,2344.3986726955877,5196,0.2752127214395313,47,45,123,0,788,224,7169,1592,7169,103280000,2444,42258.59247135843,418,7150,0.05846153846153846,256262500,2057,124580.70004861448,4605,877,0.19044516829533117
08001008506,0,1677225.0,4417,2633.516671883617,3065,0.30609010640706363,121,46,143,0,427,154,4417,961,4417,75025300,2004,37437.7744510978,383,4224,0.09067234848484848,67760000,581,116626.50602409638,2819,679,0.24086555516140476
