tract ID,within 3km,land area,population,population density,white,percent people of color,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Two or more races,race population,Hispanic or Latino,Hispanic or Latino population,aggregate income,income population,mean household income,poverty under 1,poverty population,percent below poverty,housing value,housing population,mean owner-occupied housing value,school population,with a degree,percent with a degree
47001020100,0,58022135.0,2363,40.72583678625408,1410,0.40330088870080405,700,7,97,0,45,90,2363,54,2363,34708700,1230,28218.455284552845,374,2363,0.15827338129496402,47985000,417,115071.94244604316,1598,507,0.3172715894868586
47001020200,0,33930987.0,7227,212.99115171627633,6467,0.10516120105161202,236,44,178,0,109,141,7227,161,7227,145680000,3061,47592.29010127409,471,6961,0.06766269214193363,326152500,2200,148251.13636363635,5330,2855,0.5356472795497186
47001020300,0,4726598.0,3932,831.8879667786429,3582,0.08901322482197355,302,19,0,0,0,23,3932,6,3932,54086100,1725,31354.260869565216,440,3917,0.11233086545825888,102375000,1306,78388.20826952526,2719,851,0.312982714233174
47001020400,0,8874619.0,4373,492.7535480678101,3907,0.10656300022867597,271,14,31,0,23,95,4373,55,4373,54630100,2119,25781.075979235487,526,4351,0.12089174902321305,117835000,1376,85635.9011627907,3190,1030,0.322884012539185
47001020500,0,4134514.0,3620,875.5563531771811,2985,0.17541436464088397,385,47,27,0,5,71,3620,116,3620,36552200,1452,25173.691460055095,1000,3589,0.27862914460852606,57942500,833,69558.82352941176,2166,566,0.2613111726685134
47001020600,0,3824784.0,2457,642.389217273446,2236,0.08994708994708994,175,0,33,0,5,0,2457,8,2457,48017800,1068,44960.486891385764,53,2453,0.02160619649408887,108210000,930,116354.83870967742,1942,1021,0.5257466529351185
47001020700,0,228477845.0,1971,8.62665699599889,1952,0.009639776763064434,0,0,10,0,0,9,1971,0,1971,14151700,784,18050.63775510204,473,1971,0.23997970573313038,17732500,574,30892.85714285714,1361,36,0.02645113886847906
47001020800,0,36416565.0,4889,134.25209104702765,4826,0.012886070771118838,27,15,0,3,0,12,4889,6,4889,43713700,2023,21608.353929807217,1012,4766,0.21233738984473352,72990000,1381,52853.00506879073,3468,275,0.07929642445213379
47001020901,0,107191982.0,5020,46.83186098751304,4892,0.02549800796812749,0,7,12,0,43,56,5020,49,5020,76493700,1984,38555.292338709674,498,4907,0.10148767067454656,148405000,1674,88652.92712066906,3503,1068,0.30488153011704255
47001020902,0,83828978.0,5588,66.65952673310653,5424,0.02934860415175376,78,13,0,0,22,51,5588,23,5588,79728500,2135,37343.559718969555,459,5571,0.08239095315024232,129155000,1844,70040.67245119305,3735,824,0.220615796519411
47001021000,0,131277252.0,6544,49.84869732038571,6286,0.03942542787286064,48,68,0,0,0,127,6544,15,6544,69012200,2613,26411.098354381935,1107,6509,0.17007220771239823,113335000,2153,52640.501625638644,4488,670,0.14928698752228164
47001021100,0,27208299.0,3623,133.15790156525404,3471,0.04195418161744411,64,0,13,0,8,54,3623,21,3623,67126600,1475,45509.5593220339,199,3607,0.05517050180205157,148250000,1268,116916.40378548896,2600,1006,0.3869230769230769
47001021201,0,53428220.0,4710,88.15566006129345,4340,0.07855626326963906,206,70,6,0,5,58,4710,30,4710,54208200,1789,30300.838457238682,613,4612,0.1329141370338248,94520000,1420,66563.38028169014,3161,444,0.14046187915216704
47001021202,0,9817704.0,5376,547.5822045561772,5070,0.056919642857142856,84,32,75,0,18,97,5376,43,5376,61897700,2575,24037.941747572815,1084,5253,0.20635827146392538,100310000,1100,91190.90909090909,3688,559,0.15157266811279826
47001021301,0,29927739.0,3067,102.48017733648372,2969,0.03195304858167591,24,0,12,0,33,21,3067,47,3067,42377300,1238,34230.452342487886,365,3056,0.11943717277486911,75130000,1030,72941.74757281554,2173,310,0.1426599171652094
47001021302,0,52157050.0,6570,125.96571316821024,6348,0.033789954337899546,127,7,19,0,30,39,6570,0,6570,97497800,2502,38967.94564348521,581,6540,0.08883792048929663,139635000,2079,67164.50216450216,4377,878,0.20059401416495318
47003950100,0,199375408.0,3045,15.272696018758744,2805,0.07881773399014778,128,0,4,0,8,58,3045,44,3045,46293800,1126,41113.499111900535,217,2994,0.07247828991315965,58360000,944,61822.03389830508,1987,499,0.25113236034222447
47003950200,0,232376125.0,5650,24.31402967925384,5356,0.05203539823008849,145,0,0,0,47,64,5650,98,5650,76964700,2011,38271.85479860766,621,5634,0.11022364217252396,84012500,1718,48901.338766006986,3519,423,0.12020460358056266
47003950300,0,248054217.0,3195,12.880248675635295,3017,0.05571205007824726,108,0,0,0,0,35,3195,35,3195,40581100,1167,34773.8646101114,405,3186,0.1271186440677966,46242500,1029,44939.26141885325,2144,254,0.11847014925373134
47003950400,0,109610668.0,9647,88.01150632527848,7502,0.22234891676168758,815,61,94,10,424,137,9647,1108,9647,119269600,3536,33730.090497737554,1451,9326,0.1555865322753592,165217500,2384,69302.64261744966,6189,831,0.13427047988366456
47003950500,0,28338972.0,5040,177.84695930395782,3621,0.28154761904761905,910,7,15,0,202,46,5040,441,5040,65775900,1949,33748.537711647,638,4905,0.13007135575942916,94830000,1368,69320.17543859649,3376,464,0.13744075829383887
47003950600,0,33830308.0,5878,173.74952660791618,3966,0.32528070772371553,854,7,7,28,401,0,5878,1016,5878,74664600,2229,33496.90444145357,894,5791,0.15437748230012088,96320000,1171,82254.48334756619,3591,464,0.1292119186856029
47003950700,0,147406307.0,2403,16.301880488736483,2212,0.07948397836038286,88,0,60,0,7,33,2403,10,2403,32420300,879,36883.16268486917,324,2403,0.1348314606741573,42505000,734,57908.719346049045,1590,215,0.13522012578616352
47003950800,0,227723317.0,2728,11.979449605505263,2626,0.0373900293255132,83,0,0,0,0,14,2728,17,2728,43859800,1036,42335.71428571428,304,2713,0.11205307777368227,43227500,875,49402.857142857145,1836,423,0.23039215686274508
47005963000,0,329570320.0,3363,10.204195571979904,3272,0.02705917335712162,0,5,0,0,5,62,3363,22,3363,32876700,1434,22926.569037656904,580,3349,0.17318602567930724,43267500,1226,35291.598694942906,2427,197,0.08117016893283889
47005963100,0,136740126.0,3080,22.5244782939574,2965,0.037337662337662336,43,0,18,29,0,25,3080,0,3080,38757000,1263,30686.46080760095,416,3073,0.13537260006508298,59947500,1097,54646.76390154968,2226,289,0.12982929020664868
