tract ID,within 3km,land area,population,population density,white,percent people of color,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Two or more races,race population,Hispanic or Latino,Hispanic or Latino population,aggregate income,income population,mean household income,poverty under 1,poverty population,percent below poverty,housing value,housing population,mean owner-occupied housing value,school population,with a degree,percent with a degree
26001000000,0,0.0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,
26001980100,0,204225104.0,2645,12.951395044950008,2541,0.03931947069943289,13,14,3,0,4,44,2645,28,2645,25736300,1135,22675.154185022027,286,2567,0.11141410206466693,85370000,981,87023.44546381243,1992,453,0.22740963855421686
26001980200,0,127330310.0,1679,13.186176959751375,1665,0.008338296605122097,0,4,0,0,0,6,1679,4,1679,15531700,793,19586.002522068095,163,1679,0.09708159618820726,81972500,734,111679.1553133515,1376,309,0.2245639534883721
26001980400,0,426861526.0,3222,7.548115263965016,3096,0.03910614525139665,0,35,21,6,5,31,3222,39,3222,36122600,1288,28045.49689440994,438,3148,0.13913595933926304,43900000,1141,38475.02191060473,2304,288,0.125
26001980500,0,915510633.0,2536,2.7700388270640652,2481,0.02168769716088328,1,4,0,0,2,32,2536,18,2536,20862000,1177,17724.723874256586,376,2536,0.14826498422712933,60082500,1082,55529.11275415897,2020,244,0.12079207920792079
26001980600,0,73250733.0,1637,22.347899235356458,1582,0.033598045204642636,4,18,0,0,0,20,1637,13,1637,13884900,721,19257.836338418863,190,1625,0.11692307692307692,60217500,657,91655.25114155251,1266,220,0.17377567140600317
26003000000,0,0.0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,
26003980100,0,968396293.0,4378,4.5208764548626785,3841,0.122658748286889,176,190,28,0,13,112,4378,42,4378,49749000,1702,29229.72972972973,382,4052,0.09427443237907206,86867500,1311,66260.48817696415,3119,568,0.1821096505290157
26003980200,0,570302285.0,2858,5.01137743118108,2633,0.07872638208537439,0,157,5,0,6,55,2858,13,2858,37471400,1206,31070.812603648425,289,2768,0.10440751445086706,65230000,1004,64970.11952191235,2057,481,0.233835683033544
26003980300,0,831225753.0,2626,3.1591898957923648,2133,0.18773800456968773,395,55,5,0,0,37,2626,19,2626,25703400,889,28912.71091113611,246,2087,0.11787254432199329,31980000,805,39726.70807453416,1993,299,0.15002508780732565
26005000000,0,0.0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,
26005030100,0,14025077.0,6761,482.06508955351904,5093,0.24670906670610857,227,9,217,0,638,55,6761,1201,6761,95792300,2579,37143.19503683598,734,6333,0.11590083688615191,171127500,1807,94702.54565578306,4306,1037,0.24082675336739434
26005030201,0,36563549.0,4990,136.47471693735199,4680,0.06212424849699399,28,4,0,0,112,57,4990,261,4990,123057300,1851,66481.52350081038,132,4982,0.026495383380168606,277792500,1589,174822.21522970422,3340,1400,0.41916167664670656
26005030202,0,99962931.0,3828,38.29419527524658,3458,0.09665621734587251,46,6,54,0,97,78,3828,204,3828,64799800,1331,48685.04883546206,186,3823,0.04865289040020926,113817500,1163,97865.43422184007,2330,484,0.20772532188841203
26005030300,0,184705700.0,6020,32.592388865097284,5729,0.04833887043189369,3,48,17,0,109,88,6020,171,6020,98305100,2001,49127.9860069965,175,6017,0.029084261259764002,147240000,1808,81438.05309734514,3649,631,0.17292408879144971
26005030401,0,93622242.0,6579,70.27176298555209,6310,0.04088767289861681,27,24,19,0,46,65,6579,165,6579,112141000,2081,53888.0345987506,335,6579,0.050919592643258856,203605000,1984,102623.4879032258,3890,881,0.22647814910025707
26005030402,0,88113272.0,3587,40.708963798325414,3548,0.010872595483691107,0,0,6,0,0,4,3587,30,3587,58745500,1223,48033.932951757975,192,3557,0.0539780714084903,120897500,1074,112567.50465549348,2144,489,0.22807835820895522
26005030500,0,94398888.0,7017,74.33350274210858,6690,0.04660111158614793,0,18,14,0,130,88,7017,222,7017,108358600,2559,42344.118796404844,381,6871,0.0554504438946296,142595000,2018,70661.5460852329,4306,856,0.19879238272178357
26005030600,0,184992572.0,4736,25.601027915866805,4401,0.0707347972972973,14,95,6,0,141,61,4736,175,4736,72506800,1587,45687.96471329553,222,4666,0.04757822546078011,88630000,1403,63171.77476835353,2838,420,0.14799154334038056
26005030701,0,201376655.0,6768,33.60866233476765,5184,0.23404255319148937,133,33,26,0,723,91,6768,1378,6768,100441300,2292,43822.55671902269,550,6731,0.08171148417768534,146305000,1957,74759.83648441492,4065,712,0.17515375153751536
26005030702,0,159609684.0,4360,27.316638256109826,4132,0.05229357798165138,40,16,26,0,41,46,4360,105,4360,80196500,1514,52969.94715984148,160,4355,0.03673938002296211,121400000,1371,88548.50474106491,2764,596,0.21562952243125905
26005030800,0,68107005.0,4655,68.34832922105443,4321,0.07175080558539206,15,26,4,0,72,25,4655,264,4655,113183600,2134,53038.23805060919,399,4559,0.0875191928054398,237265000,1633,145293.9375382731,3468,1132,0.3264129181084198
26005030900,0,183787722.0,5551,30.20332337543201,4674,0.15798955143217439,155,16,35,0,286,28,5551,656,5551,91043700,2077,43834.23206547905,399,5457,0.0731170973062122,177210000,1809,97960.19900497512,3723,980,0.263228579102874
26005031000,0,181262086.0,6449,35.57831724390505,4890,0.24174290587688013,379,81,22,0,612,199,6449,925,6449,70983500,2188,32442.184643510056,1070,6336,0.16887626262626262,65232500,1685,38713.64985163205,3772,456,0.12089077412513255
