tract ID,within 3km,land area,population,population density,white,percent people of color,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Two or more races,race population,Hispanic or Latino,Hispanic or Latino population,aggregate income,income population,mean household income,poverty under 1,poverty population,percent below poverty,housing value,housing population,mean owner-occupied housing value,school population,with a degree,percent with a degree
22001960100,0,47243489.0,6188,130.9810120078134,4457,0.2797349709114415,1664,0,0,0,0,26,6188,49,6188,50906300,2224,22889.523381294963,1791,5979,0.2995484194681385,78770000,1527,51584.80681074001,3728,407,0.10917381974248927
22001960200,0,351269335.0,5056,14.393513740674232,4764,0.05775316455696203,253,10,8,0,0,5,5056,16,5056,68013300,1777,38274.22622397299,1060,5047,0.21002575787596592,88600000,1458,60768.1755829904,3041,568,0.18678066425517922
22001960300,0,233549944.0,3149,13.483197409801134,3019,0.041282946967291206,88,0,0,2,2,1,3149,39,3149,31463700,1152,27312.239583333332,774,3133,0.24704755825087776,46195000,1041,44375.60038424592,1927,161,0.08354955889984432
22001960400,0,331032448.0,5617,16.96812513074247,5270,0.061776749154352856,262,8,14,0,0,39,5617,32,5617,59280300,1986,29849.093655589124,1075,5611,0.19158795223667796,97407500,1628,59832.61670761671,3446,526,0.1526407428903076
22001960500,0,192361342.0,4927,25.61325445525328,4376,0.111832758270753,463,12,5,0,33,20,4927,42,4927,59128800,1696,34863.67924528302,925,4927,0.18774101887558353,65870000,1419,46420.0140944327,2901,244,0.08410892795587728
22001960600,0,34312848.0,5654,164.77792808105,4786,0.15351963211885392,722,62,12,0,0,58,5654,14,5654,65367000,2085,31351.07913669065,1108,5507,0.2011984746686036,84170000,1474,57103.12075983718,3431,405,0.11804138735062664
22001960700,0,20674791.0,4614,223.17033337846075,2224,0.517988729952319,2337,7,19,0,5,12,4614,34,4614,32217600,1717,18763.890506697728,1725,4599,0.3750815394651011,47490000,994,47776.65995975855,2765,204,0.07377938517179024
22001960800,0,31721444.0,5640,177.79770681309463,4935,0.125,600,5,62,0,0,28,5640,10,5640,63517300,2072,30655.067567567567,1032,5382,0.19175027870680045,103655000,1342,77239.1952309985,3553,780,0.2195327891922319
22001960900,0,14499769.0,5059,348.902110095685,2059,0.593002569677802,2907,0,0,5,33,27,5059,64,5059,40010200,1789,22364.561207378425,1695,4878,0.34747847478474786,88567500,1093,81031.56450137237,2937,479,0.16309159005788218
22001961000,0,14721569.0,5965,405.187789426521,4476,0.24962279966471082,1450,9,0,0,0,25,5965,5,5965,71573700,2244,31895.58823529412,1636,5763,0.2838799236508763,75390000,1275,59129.41176470588,3644,393,0.10784851811196487
22001961100,0,210088713.0,3497,16.64534924348839,3286,0.06033743208464398,181,0,4,0,0,11,3497,15,3497,34292200,1273,26938.098978790258,792,3492,0.2268041237113402,36432500,1018,35788.31041257367,2111,201,0.09521553765987684
22001961200,0,215274874.0,3495,16.235057696515014,3417,0.022317596566523604,22,14,0,0,26,11,3495,31,3495,43178300,1156,37351.470588235294,570,3481,0.1637460499856363,41905000,990,42328.28282828283,2089,210,0.10052656773575874
22003950100,0,1020377728.0,4591,4.4993141990649175,4325,0.05793944674362884,89,59,0,0,12,97,4591,36,4591,46169500,1663,27762.778111846063,915,4583,0.19965088370063278,43377500,1459,29730.980123372174,2825,312,0.1104424778761062
22003950200,0,69507260.0,5516,79.35861663947047,2972,0.4612037708484409,1470,38,88,0,33,34,5516,966,5516,33998400,1212,28051.48514851485,594,3139,0.189232239566741,40515000,842,48117.57719714964,4025,414,0.10285714285714286
22003950300,0,9218306.0,3477,377.1842679121305,2054,0.4092608570606845,1284,71,0,0,0,13,3477,55,3477,23408000,1367,17123.628383321142,921,3401,0.2708027050867392,39650000,833,47599.03961584634,2136,305,0.14279026217228463
22003950400,0,506850089.0,4601,9.07763478759101,3434,0.2536405129319713,1029,65,7,0,9,18,4601,50,4601,45430800,1721,26397.908192911098,1006,4455,0.22581369248035915,65657500,1399,46931.73695496783,2997,436,0.1454788121454788
22003950500,0,367218359.0,7255,19.75663749425992,4526,0.37615437629221227,2174,241,50,0,20,196,7255,123,7255,76738800,2164,35461.55268022181,789,5640,0.1398936170212766,76885000,1627,47255.68531038721,4834,539,0.11150186181216384
22005030101,0,30356825.0,4824,158.9098991742384,4435,0.0806384742951907,245,65,0,0,7,15,4824,121,4824,77917700,1693,46023.44949793266,465,4813,0.09661333887388324,96997500,1489,65142.71323035594,2892,505,0.17461964038727523
22005030102,0,15868071.0,4377,275.83693065149504,4152,0.05140507196710076,83,0,0,0,67,18,4377,95,4377,74242900,1524,48715.813648293966,227,4355,0.0521239954075775,102257500,1332,76769.8948948949,2658,459,0.172686230248307
22005030103,0,39554247.0,4813,121.6809916770758,4742,0.014751714107625182,0,20,37,0,8,0,4813,27,4813,81079600,1713,47331.93228254524,469,4793,0.09785103275610264,96072500,1522,63122.53613666229,2939,254,0.08642395372575706
22005030203,0,27278139.0,6296,230.80753419432315,5992,0.048284625158831,133,0,15,0,21,63,6296,93,6296,128254800,2229,57539.16554508748,246,6280,0.03917197452229299,256047500,2036,125760.06876227898,3973,1310,0.3297256481248427
22005030204,0,18218610.0,6845,375.71472247333907,5931,0.1335281227173119,599,145,0,0,40,61,6845,126,6845,133509200,2373,56261.77833965445,307,6809,0.045087384344250254,213972500,2130,100456.57276995305,4163,1126,0.2704780206581792
22005030205,0,16117725.0,5593,347.0092708493289,4873,0.12873234400143035,513,4,34,0,46,54,5593,115,5593,110557000,1898,58249.20969441517,376,5576,0.06743185078909612,182092500,1698,107239.39929328622,3371,1027,0.30465737169979235
22005030206,0,20947579.0,6594,314.7857802565155,5402,0.18077039733090688,665,22,62,0,191,63,6594,387,6594,96237700,2263,42526.60185594344,687,6582,0.10437556973564266,146915000,1891,77691.69751454257,3951,476,0.12047582890407492
22005030300,0,172715889.0,5506,31.87894311217655,3248,0.41009807482746097,2077,7,46,0,13,96,5506,32,5506,79899700,1859,42979.935449166216,783,5489,0.14264893423210057,114022500,1637,69653.329260843,3183,562,0.17656299088909833
22005030401,0,15237442.0,4368,286.66228885399534,3196,0.2683150183150183,859,4,13,0,180,49,4368,286,4368,60892000,1667,36527.89442111578,707,4353,0.162416724098323,76225000,1022,74584.14872798434,2693,268,0.09951726698848867
22005030402,0,12363443.0,5621,454.64681642484214,3113,0.4461839530332681,2197,16,33,0,33,26,5621,236,5621,71483200,1957,36526.92897291773,1148,5363,0.21405929517061345,110510000,1391,79446.44140905823,3526,581,0.16477595008508225
22005030500,0,181148926.0,7008,38.68640104440917,6701,0.043807077625570776,178,5,35,0,44,0,7008,89,7008,108928500,2533,43003.75049348598,728,6958,0.10462776659959759,191500000,2231,85835.94800537876,4292,598,0.13932898415657036
22005030600,0,67967006.0,3973,58.45483321716422,2975,0.2511955700981626,779,8,36,0,24,43,3973,136,3973,56986500,1380,41294.565217391304,591,3928,0.15045824847250508,75930000,1143,66430.44619422572,2377,301,0.12663020614219606
22005030900,0,97279493.0,4119,42.341914754839436,1413,0.6569555717407137,2609,5,0,0,0,63,4119,66,4119,41377300,1424,29057.092696629214,1361,4108,0.3313047711781889,48675000,993,49018.12688821752,2343,215,0.09176269739650021
22005031000,0,36122352.0,6690,185.2038870558595,2287,0.6581464872944693,4242,22,9,0,21,21,6690,131,6690,75423500,2260,33373.23008849558,1713,6348,0.26984877126654067,105502500,1437,73418.58037578288,3897,512,0.13138311521683346
22007050100,0,137547328.0,3802,27.641394822297094,1791,0.5289321409784324,1933,18,0,9,0,13,3802,59,3802,40997600,1350,30368.59259259259,965,3802,0.25381378221988427,64165000,1162,55219.44922547332,2269,197,0.0868223887174967
