tract ID,within 3km,land area,population,population density,white,percent people of color,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Two or more races,race population,Hispanic or Latino,Hispanic or Latino population,aggregate income,income population,mean household income,poverty under 1,poverty population,percent below poverty,housing value,housing population,mean owner-occupied housing value,school population,with a degree,percent with a degree
05001980100,0,689638309.0,1635,2.3708079708779635,1376,0.1584097859327217,258,0,0,0,0,0,1635,1,1635,21234200,666,31883.183183183184,228,1635,0.13944954128440368,16170000,579,27927.46113989637,1121,187,0.16681534344335414
05001980200,0,717206688.0,1957,2.728641593481627,1656,0.1538068472151252,258,0,20,0,0,21,1957,6,1957,24974000,811,30794.081381011096,247,1957,0.1262135922330097,19832500,579,34253.022452504316,1406,156,0.11095305832147938
05001980300,0,41114226.0,3624,88.14467284389593,2250,0.3791390728476821,1347,11,0,0,0,16,3624,0,3624,62936700,1364,46141.275659824045,816,3583,0.22774211554563215,60530000,906,66810.15452538632,2240,383,0.17098214285714286
05001980400,0,60653175.0,2770,45.669497103820206,1010,0.6353790613718412,1682,20,0,0,22,28,2770,44,2770,28114700,1093,25722.506861848124,758,2747,0.275937386239534,27115000,631,42971.47385103011,1694,124,0.07319952774498228
05001980500,0,13992738.0,3866,276.28617072655834,3325,0.13993792033109156,459,24,31,0,0,27,3866,0,3866,58606000,1770,33110.734463276836,360,3782,0.09518773135906927,81632500,1124,72626.7793594306,2752,673,0.24454941860465115
05001980600,0,133401268.0,1946,14.587567488488942,1873,0.03751284686536485,73,0,0,0,0,0,1946,0,1946,22050500,730,30206.164383561645,267,1785,0.1495798319327731,32067500,541,59274.49168207024,1338,212,0.15844544095665172
05001980700,0,154691043.0,3297,21.313451225485625,2568,0.2211101000909918,704,6,0,0,0,8,3297,11,3297,29891600,1330,22474.887218045114,790,3244,0.2435265104808878,32440000,855,37941.52046783626,2168,208,0.0959409594095941
05001980800,0,750200109.0,1654,2.204745080888811,1492,0.09794437726723096,134,8,4,0,9,3,1654,13,1654,21706800,709,30616.07898448519,161,1650,0.09757575757575758,21210000,518,40945.94594594595,1169,188,0.16082121471343028
05003960100,0,782756727.0,2457,3.1389062722165533,1350,0.45054945054945056,956,0,0,0,71,37,2457,156,2457,26805000,917,29231.188658669576,550,2441,0.22531749283080704,22662500,719,31519.471488178024,1520,157,0.10328947368421053
05003960200,0,412729867.0,2698,6.536963316008337,2362,0.1245366938472943,191,31,0,0,77,17,2698,97,2698,33792300,1013,33358.63770977295,324,2696,0.1201780415430267,23150000,895,25865.921787709496,1761,123,0.06984667802385008
05003960300,0,212043288.0,4975,23.46219041840174,3411,0.3143718592964824,1209,12,0,0,162,78,4975,317,4975,58863200,1905,30899.317585301837,978,4868,0.2009038619556286,64137500,1470,43630.95238095238,3248,432,0.1330049261083744
05003960400,0,747545177.0,2192,2.9322642529737037,1317,0.39917883211678834,810,4,0,0,43,18,2192,47,2192,21431400,824,26008.980582524273,496,2127,0.23319228960977903,19782500,679,29134.756995581738,1428,128,0.0896358543417367
