tract ID,within 3km,land area,population,population density,white,percent people of color,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Two or more races,race population,Hispanic or Latino,Hispanic or Latino population,aggregate income,income population,mean household income,poverty under 1,poverty population,percent below poverty,housing value,housing population,mean owner-occupied housing value,school population,with a degree,percent with a degree
38001965600,0,2557922685.0,2593,1.013713203767142,2526,0.025838796760509063,22,31,0,0,0,9,2593,5,2593,33890900,1122,30205.793226381462,262,2512,0.10429936305732485,21737500,795,27342.767295597485,1885,455,0.2413793103448276
38003967900,0,1613362008.0,1882,1.1665081926238094,1845,0.019659936238044632,0,6,4,0,2,19,1882,8,1882,25298800,705,35884.82269503546,193,1882,0.10255047821466524,13397500,623,21504.81540930979,1247,333,0.26704089815557336
38003968000,0,2226581035.0,2993,1.3442133715110889,2974,0.006348145673237555,2,9,0,0,0,8,2993,0,2993,37630900,1165,32301.201716738196,228,2993,0.07617774807885065,31907500,971,32860.45314109166,2013,574,0.2851465474416294
38003968200,0,15713442.0,3383,215.29337747897628,3234,0.044043748152527346,13,46,14,0,8,48,3383,28,3383,36787300,1413,26034.890304317058,507,3027,0.16749256689791872,34927500,824,42387.7427184466,1975,481,0.24354430379746836
38003968300,0,7450616.0,3517,472.0415063667219,3469,0.013647995450668183,6,37,0,0,0,0,3517,5,3517,38899500,1603,24266.687461010606,288,3311,0.08698278465720326,68707500,1056,65063.920454545456,2557,875,0.342197888150176
38005940100,0,650759918.0,2346,3.605016128236712,583,0.7514919011082694,0,1742,0,0,2,19,2346,32,2346,14925700,684,21821.198830409357,897,2315,0.3874730021598272,8272500,319,25932.601880877744,1123,219,0.195013357079252
38005940200,0,436717942.0,1971,4.513210496856573,365,0.8148148148148148,0,1537,0,2,0,59,1971,20,1971,14368000,526,27315.589353612166,769,1930,0.3984455958549223,8052500,361,22306.094182825484,886,157,0.17720090293453725
38005956500,0,1500108517.0,1371,0.9139338817579689,1357,0.010211524434719184,2,8,0,0,2,0,1371,4,1371,16774400,557,30115.619389587075,180,1368,0.13157894736842105,11735000,463,25345.572354211665,929,237,0.25511302475780406
38005956600,0,1009129220.0,1276,1.2644564984452635,1253,0.018025078369905956,0,19,0,0,0,4,1276,0,1276,13084800,571,22915.586690017513,146,1229,0.11879576891781937,10240000,447,22908.2774049217,964,196,0.2033195020746888
38007963100,0,2975565611.0,888,0.29843065692023824,885,0.0033783783783783786,0,0,0,0,0,3,888,0,888,11584100,362,32000.276243093922,113,880,0.12840909090909092,5865000,279,21021.505376344085,644,169,0.26242236024844723
