tract ID,within 3km,land area,population,population density,white,percent people of color,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Two or more races,race population,Hispanic or Latino,Hispanic or Latino population,aggregate income,income population,mean household income,poverty under 1,poverty population,percent below poverty,housing value,housing population,mean owner-occupied housing value,school population,with a degree,percent with a degree
19001960100,0,707919433.0,2932,4.141714245044605,2881,0.017394270122783082,0,0,7,0,0,15,2932,30,2932,34829800,1188,29318.01346801347,185,2835,0.06525573192239859,40077500,894,44829.418344519014,2006,385,0.19192422731804587
19001960200,0,666061596.0,2092,3.1408506548994906,2073,0.009082217973231358,8,2,0,0,0,2,2092,7,2092,28557000,812,35168.71921182266,162,2091,0.07747489239598278,15837500,603,26264.510779436154,1408,332,0.23579545454545456
19001960300,0,100416468.0,3219,32.05649495658422,3178,0.012736874805840324,0,8,6,0,14,8,3219,19,3219,38618400,1398,27624.03433476395,266,3090,0.08608414239482201,59607500,1063,56074.788334901226,2281,384,0.16834721613327489
19003950100,0,879699357.0,1937,2.2018886163628286,1913,0.0123902942694889,0,13,6,0,0,4,1937,1,1937,22399400,768,29165.885416666668,178,1937,0.09189468249870934,12970000,608,21332.236842105263,1310,262,0.2
19003950200,0,217000430.0,2545,11.728087359089566,2526,0.007465618860510805,13,0,4,0,0,2,2545,6,2545,28923100,1095,26413.7899543379,232,2477,0.09366168752523213,33612500,789,42601.394169835236,1821,347,0.19055464030752334
19005960100,0,335670058.0,2256,6.7208854237454805,2240,0.0070921985815602835,8,3,2,0,2,1,2256,2,2256,27090100,909,29802.090209020902,146,2177,0.06706476802939826,32170000,724,44433.701657458565,1579,312,0.19759341355288157
19005960200,0,565553366.0,2500,4.420449333865339,2430,0.028,0,16,0,0,0,2,2500,54,2500,33733900,934,36117.66595289079,157,2481,0.06328093510681176,25697500,787,32652.477763659466,1616,294,0.18193069306930693
19005960300,0,30642908.0,4374,142.74102183774465,4272,0.023319615912208505,0,13,18,0,0,49,4374,27,4374,50692900,1857,27298.276790522348,523,4208,0.12428707224334601,78492500,1319,59509.09780136467,3045,696,0.22857142857142856
19005960400,0,461437637.0,2214,4.798048148811927,2156,0.026196928635953028,0,8,5,0,9,15,2214,30,2214,25221600,834,30241.726618705037,148,2139,0.0691912108461898,26530000,698,38008.595988538684,1507,260,0.17252820172528202
19005960500,0,261910524.0,3331,12.718083829269876,2830,0.15040528369858902,11,3,22,1,402,38,3331,429,3331,39606400,1196,33115.71906354515,390,3242,0.1202961135101789,47210000,851,55475.910693302,2199,440,0.20009095043201455
19007950100,0,408766354.0,2753,6.7348987338620345,2698,0.019978205593897565,2,7,5,0,13,27,2753,14,2753,29508700,1183,24943.956043956045,289,2740,0.10547445255474452,29565000,931,31756.176154672394,1897,396,0.2087506589351608
19007950200,0,315846165.0,2077,6.575986129196788,2061,0.0077034183919114105,5,0,0,0,0,1,2077,11,2077,22707500,857,26496.49941656943,329,2073,0.1587071876507477,24220000,730,33178.08219178082,1466,237,0.16166439290586632
19007950300,0,18576112.0,3207,172.64107796077028,3059,0.04614904895541004,29,6,45,0,0,49,3207,28,3207,33393200,1443,23141.51074151074,597,3062,0.19497060744611366,39167500,815,48058.28220858896,2198,478,0.21747042766151045
19007950400,0,17586659.0,3290,187.0736221132166,3156,0.04072948328267477,39,0,7,0,29,0,3290,88,3290,32735200,1354,24176.661742983753,481,3208,0.14993765586034913,51367500,979,52469.35648621042,2198,544,0.24749772520473157
19007950500,0,527224367.0,2394,4.54076129603471,2342,0.02172096908939014,0,0,6,0,0,33,2394,16,2394,27480600,955,28775.49738219895,263,2387,0.11018014243820695,16967500,825,20566.666666666668,1642,289,0.17600487210718635
19009970100,0,785292666.0,2447,3.1160357226613904,2412,0.014303228442991417,7,0,20,0,0,8,2447,0,2447,31687000,908,34897.57709251101,203,2447,0.08295872496935022,24762500,681,36361.96769456681,1559,317,0.20333547145606157
19009970200,0,39222143.0,2546,64.91231241495397,2528,0.007069913589945012,4,0,0,0,0,7,2546,7,2546,35882700,1097,32709.845031905195,149,2417,0.06164666942490691,50940000,895,56916.20111731844,1840,345,0.1875
19009970300,0,322752778.0,1837,5.691662861535463,1807,0.01633097441480675,0,8,7,0,0,11,1837,4,1837,18874900,762,24770.20997375328,161,1772,0.09085778781038374,21490000,614,35000.0,1305,203,0.15555555555555556
19011980100,0,232350608.0,2477,10.660613377865575,2443,0.013726281792490917,0,4,0,0,0,25,2477,5,2477,41527800,906,45836.4238410596,98,2475,0.039595959595959594,64625000,772,83711.13989637306,1609,343,0.21317588564325668
