Variable,3.000000 km,total,Beyond
C17002_001E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : Total:,325200,299856106,299530906
C17002_003E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : .50 to .99,42433,23893357,23850924
C17002_002E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : Under .50,32585,18704526,18671941
C17002_005E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 1.25 to 1.49,19999,13914450,13894451
C17002_004E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 1.00 to 1.24,21699,13558766,13537067
C17002_007E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 1.85 to 1.99,11331,8095564,8084233
C17002_006E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 1.50 to 1.84,24325,19236804,19212479
C17002_008E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 2.00 and over,172828,202452639,202279811
