Variable,3.000000 km,total,Beyond
B19025_001E : B19025.  Aggregate Household Income : Aggregate household income in the past 12 months (in 2010 inflation-adjusted dollars),171407378000,8133383127400,7961975749400
B19001_001E : B19001.  Household Income : Total:,2890392,115463035,112572643
