Variable,3.000000 km,total,Beyond
B19025_001E : B19025.  Aggregate Household Income : Aggregate household income in the past 12 months (in 2010 inflation-adjusted dollars),66650122600,8133383127400,8066733004800
B19001_001E : B19001.  Household Income : Total:,1171282,115463035,114291753
