Variable,3.000000 km,total,Beyond
C17002_001E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : Total:,647668,299856106,299208438
C17002_003E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : .50 to .99,82742,23893357,23810615
C17002_002E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : Under .50,58853,18704526,18645673
C17002_005E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 1.25 to 1.49,42804,13914450,13871646
C17002_004E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 1.00 to 1.24,44083,13558766,13514683
C17002_007E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 1.85 to 1.99,21004,8095564,8074560
C17002_006E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 1.50 to 1.84,51754,19236804,19185050
C17002_008E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 2.00 and over,346428,202452639,202106211
