Variable,3.000000 km,total,Beyond
C17002_001E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : Total:,374243,299856106,299481863
C17002_003E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : .50 to .99,29765,23893357,23863592
C17002_002E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : Under .50,24141,18704526,18680385
C17002_005E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 1.25 to 1.49,15019,13914450,13899431
C17002_004E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 1.00 to 1.24,15598,13558766,13543168
C17002_007E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 1.85 to 1.99,9444,8095564,8086120
C17002_006E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 1.50 to 1.84,22408,19236804,19214396
C17002_008E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 2.00 and over,257868,202452639,202194771
