Variable,3.000000 km,total,Beyond
P002001 : P2. Unweighted Sample Count of the Population [1] : Total population,144635,44046662,43902027
P001001 : P1. Total Population [1] : Total population,1042415,285230516,284188101
P003001 : P3. 100-Percent Count of the Population [1] : Total population,1041906,285230516,284188610
ALAND01 : 2001 Census land area (square meters),7732093561,9158021763139,9150289669578
