Variable,3.000000 km,total,Beyond
P002001 : P2. Unweighted Sample Count of the Population [1] : Total population,232684,44046662,43813978
P001001 : P1. Total Population [1] : Total population,1828495,285230516,283402021
P003001 : P3. 100-Percent Count of the Population [1] : Total population,1829842,285230516,283400674
ALAND01 : 2001 Census land area (square meters),7732093561,9158021763139,9150289669578
