Variable,3.000000 km,total,Beyond
C17002_001E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : Total:,1522342,299856106,298333764
C17002_003E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : .50 to .99,181627,23893357,23711730
C17002_002E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : Under .50,169451,18704526,18535075
C17002_005E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 1.25 to 1.49,82564,13914450,13831886
C17002_004E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 1.00 to 1.24,88301,13558766,13470465
C17002_007E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 1.85 to 1.99,42788,8095564,8052776
C17002_006E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 1.50 to 1.84,109819,19236804,19126985
C17002_008E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 2.00 and over,847792,202452639,201604847
