Variable,3.000000 km,total,Beyond
P002001 : P2. Unweighted Sample Count of the Population [1] : Total population,33925,44046662,44012737
P001001 : P1. Total Population [1] : Total population,235861,285230516,284994655
P003001 : P3. 100-Percent Count of the Population [1] : Total population,235911,285230516,284994605
ALAND01 : 2001 Census land area (square meters),7732093561,9158021763139,9150289669578
