Variable,3.000000 km,total,Beyond
B25075_001E : B25075.  Value for Owner-Occupied Housing Units : Total:,75967,76978405,76902438
B25079_001E : B25079.  Aggregate Value (Dollars) for Owner-Occupied Housing Units by Age of Householder : Aggregate value (dollars):,5261377500,20397875122500,20392613745000
