Variable,3.000000 km,total,Beyond
C17002_001E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : Total:,326256,299856106,299529850
C17002_003E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : .50 to .99,36847,23893357,23856510
C17002_002E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : Under .50,28986,18704526,18675540
C17002_005E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 1.25 to 1.49,16995,13914450,13897455
C17002_004E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 1.00 to 1.24,19694,13558766,13539072
C17002_007E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 1.85 to 1.99,11090,8095564,8084474
C17002_006E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 1.50 to 1.84,26528,19236804,19210276
C17002_008E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 2.00 and over,186116,202452639,202266523
