Variable,3.000000 km,total,Beyond
C17002_001E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : Total:,659548,299856106,299196558
C17002_003E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : .50 to .99,78531,23893357,23814826
C17002_002E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : Under .50,64817,18704526,18639709
C17002_005E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 1.25 to 1.49,45160,13914450,13869290
C17002_004E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 1.00 to 1.24,41961,13558766,13516805
C17002_007E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 1.85 to 1.99,18781,8095564,8076783
C17002_006E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 1.50 to 1.84,50420,19236804,19186384
C17002_008E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 2.00 and over,359878,202452639,202092761
