Variable,3.000000 km,total,Beyond
H084001 : H84. Value for All Owner-occupied Housing Units [25] : Total: Owner-occupied housing units,2121996.371144094,70736224,68614227.6288559
H081001 : H81. Aggregate Value (Dollars) for Specified Owner-occupied Housing Units by Mortgage Status [3] : Aggregate value: Specified owner-occupied housing units,253429816514.03564,8849273890000,8595844073485.965
