Variable,3.000000 km,total,Beyond
P002001 : P2. Unweighted Sample Count of the Population [1] : Total population,1542095.9591888392,44046662,42504566.04081116
P001001 : P1. Total Population [1] : Total population,11518676.376036149,285230516,273711839.62396383
P003001 : P3. 100-Percent Count of the Population [1] : Total population,11519888.404934483,285230516,273710627.59506553
