Variable,3.000000 km,total,Beyond
C17002_001E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : Total:,728961,299856106,299127145
C17002_003E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : .50 to .99,77479,23893357,23815878
C17002_002E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : Under .50,64581,18704526,18639945
C17002_005E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 1.25 to 1.49,37267,13914450,13877183
C17002_004E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 1.00 to 1.24,36299,13558766,13522467
C17002_007E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 1.85 to 1.99,22150,8095564,8073414
C17002_006E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 1.50 to 1.84,54289,19236804,19182515
C17002_008E : C17002.  Ratio of Income to Poverty Level in the Past 12 Months : 2.00 and over,436896,202452639,202015743
