Variable,3.000000 km,total,Beyond
P002001 : P2. Unweighted Sample Count of the Population [1] : Total population,30119,44046662,44016543
P001001 : P1. Total Population [1] : Total population,213004,285230516,285017512
P003001 : P3. 100-Percent Count of the Population [1] : Total population,213388,285230516,285017128
ALAND01 : 2001 Census land area (square meters),7732093561,9158021763139,9150289669578
