Variable,3.000000 km,total,Beyond
B19025_001E : B19025.  Aggregate Household Income : Aggregate household income in the past 12 months (in 2010 inflation-adjusted dollars),189084917053.38992,8133383127400,7944298210346.61
B19001_001E : B19001.  Household Income : Total:,3128051.850105615,115463035,112334983.14989439
