Variable,3.000000 km,total,Beyond
H084001 : H84. Value for All Owner-occupied Housing Units [25] : Total: Owner-occupied housing units,169481,70736224,70566743
H081001 : H81. Aggregate Value (Dollars) for Specified Owner-occupied Housing Units by Mortgage Status [3] : Aggregate value: Specified owner-occupied housing units,12573560000,8849273890000,8836700330000
