tract ID,within 3km,land area,population,population density,white,percent people of color,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Two or more races,race population,Hispanic or Latino,Hispanic or Latino population,aggregate income,income population,mean household income,poverty under 1,poverty population,percent below poverty,housing value,housing population,mean owner-occupied housing value,school population,with a degree,percent with a degree
18001030100,0,201061969.0,4617,22.963069659384466,4286,0.07169157461555123,49,0,12,0,48,93,4617,177,4617,112341500,1841,61021.99891363389,453,4580,0.09890829694323144,0,1652,0.0,3185,905,0.28414442700156983
18001030200,0,24299078.0,4972,204.6168171483708,4413,0.11242960579243765,11,60,9,0,90,126,4972,453,4972,108290000,2280,47495.61403508772,684,4972,0.13757039420756234,185120000,1537,120442.42029928432,3613,695,0.19236091890395793
18001030300,0,24639449.0,5752,233.44677878145734,5170,0.10118219749652295,0,0,0,0,40,258,5752,559,5752,100035800,2161,46291.43914854234,1111,5414,0.20520871813816033,149887500,1531,97901.69823644677,3553,594,0.16718266253869968
18001030400,0,187300044.0,3261,17.410567185985283,3211,0.015332720024532351,9,0,0,0,9,32,3261,41,3261,73779300,1119,65933.24396782841,182,3261,0.05581110088929776,0,1045,0.0,2106,500,0.23741690408357075
18001030500,0,217350450.0,6061,27.88584058602133,6044,0.0028048176868503546,0,0,3,0,0,6,6061,8,6061,83087300,1584,52454.10353535353,1365,6058,0.22532188841201717,236062500,1488,158644.15322580645,2858,454,0.158852344296711
18001030600,0,9204488.0,3505,380.79250035417505,3335,0.04850213980028531,17,0,26,0,0,101,3505,26,3505,59994600,1429,41983.62491252624,560,3505,0.15977175463623394,103070000,899,114649.6106785317,2050,521,0.25414634146341464
18001030700,0,214223650.0,5994,27.98010397078007,5884,0.018351685018351684,32,0,0,0,0,5,5994,73,5994,110366800,1829,60342.700929469655,1141,5895,0.19355385920271417,0,1437,0.0,3296,646,0.19599514563106796
18003000100,0,1894086.0,2645,1396.4519034510577,2269,0.14215500945179585,252,8,3,0,22,3,2645,88,2645,50311100,1076,46757.52788104089,387,2636,0.1468133535660091,64547500,762,84708.00524934383,1669,443,0.26542840023966446
18003000300,0,1325342.0,3373,2545.0034783474757,3008,0.10821227394011267,93,15,146,0,21,47,3373,83,3373,73948900,1338,55268.236173393125,520,3373,0.15416543136673586,116012500,1086,106825.50644567219,2163,975,0.4507628294036061
18003000400,0,3130809.0,2593,828.2204375929672,2314,0.10759737755495564,149,0,0,0,25,76,2593,94,2593,50746800,1254,40467.94258373206,419,2593,0.1615888931739298,50752500,597,85012.56281407035,1643,567,0.3451004260499087
18003000500,0,1986004.0,3112,1566.965625446877,1891,0.39235218508997427,510,0,206,0,58,211,3112,349,3112,45963500,1298,35411.016949152545,857,2846,0.3011243851018974,51827500,673,77009.65824665676,1894,384,0.20274551214361142
18003000600,0,857184.0,2842,3315.507522305596,2190,0.22941590429275158,160,43,0,0,103,307,2842,165,2842,28831100,829,34778.16646562123,867,2819,0.30755587087619723,0,338,0.0,1502,214,0.14247669773635152
18003000701,0,1503200.0,3137,2086.8813198509843,2127,0.32196365954733824,105,19,168,0,137,328,3137,415,3137,49759900,1230,40455.20325203252,819,3137,0.2610774625438317,47947500,742,64619.27223719677,1913,376,0.196549921589127
18003000704,0,3806157.0,2339,614.5306144754408,1489,0.36340316374519027,285,0,205,0,153,63,2339,276,2339,60100400,1150,52261.217391304344,287,2204,0.13021778584392016,44565000,432,103159.72222222222,1531,424,0.2769431743958197
18003000800,0,2669000.0,4305,1612.9636568002998,3757,0.1272938443670151,133,54,127,0,22,77,4305,167,4305,82610800,1882,43895.2178533475,761,4271,0.17817841254975417,0,1348,0.0,2931,804,0.2743091095189355
18003000900,0,2038756.0,3160,1549.964782445766,2854,0.09683544303797469,107,16,0,0,26,92,3160,107,3160,46259100,1220,37917.29508196721,493,3004,0.16411451398135818,0,690,0.0,1830,275,0.15027322404371585
18003001000,0,2033750.0,1533,753.7799631223111,1471,0.04044357469015003,0,0,0,0,54,8,1533,54,1533,23946800,503,47607.95228628231,424,1533,0.2765818656229615,0,258,0.0,889,88,0.09898762654668167
18003001100,0,872201.0,1760,2017.8834924518546,1515,0.13920454545454544,119,0,64,0,0,48,1760,32,1760,45082500,991,45491.92734611504,322,1760,0.18295454545454545,0,297,0.0,1285,521,0.4054474708171206
18003001200,0,1053310.0,895,849.7023668245815,570,0.36312849162011174,117,8,0,0,0,187,895,13,895,12520500,536,23359.141791044774,469,764,0.6138743455497382,0,113,0.0,627,131,0.20893141945773525
18003001300,0,1561543.0,1731,1108.5189456838525,670,0.6129404968226458,750,0,9,0,38,234,1731,242,1731,17603100,523,33657.93499043977,131,853,0.15357561547479484,0,85,0.0,1222,244,0.19967266775777415
18003001600,0,4162014.0,1702,408.936635004111,998,0.4136310223266745,403,0,0,0,113,148,1702,153,1702,20372300,821,24814.00730816078,647,1702,0.3801410105757932,0,425,0.0,969,135,0.1393188854489164
18003001700,0,1562669.0,1840,1177.4726445587644,302,0.8358695652173913,1079,0,0,0,424,0,1840,468,1840,18332200,716,25603.631284916202,775,1819,0.42605827377680044,9390000,181,51878.45303867403,1044,72,0.06896551724137931
18003002000,0,1460256.0,2749,1882.5466219621765,1385,0.4961804292469989,563,50,29,0,208,150,2749,661,2749,41924100,1198,34995.075125208685,783,2749,0.2848308475809385,43955000,446,98553.81165919283,1816,393,0.21640969162995594
18003002100,0,1194905.0,2301,1925.676099773622,1273,0.44676227727075185,444,0,14,0,434,71,2301,531,2301,29189900,869,33590.218642117376,857,2280,0.37587719298245614,33685000,455,74032.96703296703,1309,266,0.20320855614973263
18003002200,0,7441091.0,4161,559.1921937253555,2523,0.39365537130497474,620,17,0,0,457,201,4161,963,4161,72688600,1769,41090.220463538724,743,4129,0.179946718333737,0,1108,0.0,2770,775,0.27978339350180503
18003002300,0,2660838.0,5288,1987.3438367912665,1597,0.6979954614220878,2772,11,79,0,157,70,5288,784,5288,70299100,1955,35958.6189258312,1693,5250,0.32247619047619047,0,695,0.0,2627,262,0.09973353635325466
18003002500,0,1193321.0,3837,3215.3963602417116,2885,0.24811050299713316,588,0,24,0,78,155,3837,185,3837,70337800,1392,50530.028735632186,470,3658,0.12848551120831056,86530000,1047,82645.65425023877,2048,751,0.36669921875
18003002600,0,1127338.0,3365,2984.907809370393,1647,0.5105497771173848,756,0,67,0,620,135,3365,866,3365,61161000,1181,51787.46824724809,549,3263,0.16825007661661048,64505000,857,75268.3780630105,1891,624,0.32998413537810684
18003002800,0,963393.0,2321,2409.193340620079,296,0.8724687634640241,1361,0,0,0,170,60,2321,631,2321,21968100,796,27598.115577889446,986,2192,0.4498175182481752,13772500,323,42639.31888544892,1296,205,0.15817901234567902
18003002900,0,1607741.0,2252,1400.72312642397,483,0.7855239786856127,1193,8,0,0,437,42,2252,529,2252,21289800,727,29284.45667125172,1059,2244,0.47192513368983957,0,340,0.0,1109,78,0.0703336339044184
18003003000,0,2105040.0,4157,1974.7843271386769,536,0.8710608611979793,2826,13,0,73,303,62,4157,660,4157,46867000,1377,34035.584604212054,1827,4157,0.43949963916285784,0,785,0.0,1891,251,0.1327340031729244
18003003100,0,1647994.0,2563,1555.224108825639,791,0.6913772922356614,1302,0,0,0,102,86,2563,384,2563,29692900,976,30423.053278688523,1108,2563,0.43230589153335935,34582500,503,68752.48508946323,1403,185,0.13186029935851745
18003003200,0,3705785.0,5217,1407.798887415217,3867,0.25876940770557794,828,0,266,0,0,205,5217,81,5217,117541700,2143,54849.136724218384,568,5217,0.1088748322790876,0,1776,0.0,3321,1327,0.39957844022884675
18003003301,0,1853253.0,2799,1510.3172637519,2535,0.09431939978563773,49,24,54,0,67,27,2799,134,2799,47677000,1114,42798.02513464991,385,2799,0.13754912468738836,69567500,786,88508.26972010179,1627,569,0.34972341733251383
18003003304,0,4762409.0,4535,952.2491663357767,3185,0.29768467475192945,598,13,249,0,91,202,4535,386,4535,80727400,1892,42667.758985200846,691,4433,0.1558763816828333,0,649,0.0,2649,487,0.18384295960739902
18003003400,0,2273610.0,4064,1787.4657483033589,3483,0.14296259842519685,250,14,28,0,29,143,4064,146,4064,89985800,1774,50724.80270574972,374,4053,0.0922773254379472,134340000,1442,93162.2746185853,2827,1179,0.4170498761938451
18003003500,0,2572367.0,4050,1574.42542218898,2941,0.27382716049382716,458,13,343,0,40,164,4050,144,4050,56046000,1555,36042.443729903534,761,3464,0.21968822170900693,59955000,629,95317.96502384737,2772,605,0.21825396825396826
18003003600,0,6691587.0,6327,945.5156153540258,2204,0.6516516516516516,3046,9,95,17,390,292,6327,759,6327,98626100,2847,34642.11450649807,764,6327,0.12075233127864707,0,771,0.0,3703,754,0.20361868755063461
18003003700,0,4049368.0,2534,625.7766644078779,2090,0.17521704814522493,51,0,0,0,67,99,2534,329,2534,44596700,1081,41255.04162812211,296,2534,0.11681136543014996,81067500,844,96051.54028436019,1783,298,0.16713404374649468
18003003800,0,3653879.0,3053,835.5503835786571,2352,0.22961021945627252,483,0,0,0,68,31,3053,166,3053,56436500,1613,34988.53068815871,983,3053,0.3219783819194235,66870000,666,100405.4054054054,2166,338,0.15604801477377656
18003003901,0,4319966.0,3442,796.7655300990795,3096,0.10052295177222545,105,0,16,0,92,57,3442,168,3442,77648300,1454,53403.23246217331,404,3442,0.11737361998837885,112700000,1098,102641.16575591985,2462,802,0.3257514216084484
18003003902,0,4295818.0,2937,683.6881823205732,1783,0.39291794347974124,818,0,0,0,54,58,2937,278,2937,59738500,1340,44580.97014925373,180,2779,0.06477150053976251,90065000,635,141834.64566929135,1980,383,0.19343434343434343
18003004000,0,2268318.0,3274,1443.3602343234063,578,0.8234575442883323,2104,6,15,0,63,76,3274,495,3274,46284000,1226,37752.03915171289,631,3247,0.19433323067446873,0,893,0.0,1881,300,0.1594896331738437
18003004101,0,3623343.0,2409,664.8556319398964,1962,0.1855541718555417,189,100,93,0,10,0,2409,65,2409,49872300,960,51950.3125,187,2227,0.08396946564885496,0,681,0.0,1680,766,0.45595238095238094
18003004103,0,2196477.0,5092,2318.25782833146,3915,0.23114689709347996,264,39,345,0,196,320,5092,163,5092,102818400,2660,38653.533834586466,969,4905,0.19755351681957187,0,249,0.0,2835,1121,0.39541446208112874
18003004300,0,3754139.0,2193,584.1552483805208,554,0.7473780209758322,1159,7,64,0,197,117,2193,350,2193,26145800,933,28023.36548767417,584,2174,0.2686292548298068,0,428,0.0,1244,155,0.12459807073954984
