tract ID,within 3km,land area,population,population density,white,percent people of color,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Two or more races,race population,Hispanic or Latino,Hispanic or Latino population,aggregate income,income population,mean household income,poverty under 1,poverty population,percent below poverty,housing value,housing population,mean owner-occupied housing value,school population,with a degree,percent with a degree
23001010100,0,880808.0,1754,1991.3533937021461,1476,0.15849486887115166,46,0,22,0,9,189,1754,32,1754,27047000,897,30152.73132664437,305,1313,0.2322924600152323,0,165,0.0,1392,211,0.15158045977011494
23001010200,0,43955247.0,4606,104.78839989228135,4078,0.11463308727746417,335,52,27,0,0,85,4606,121,4606,98328200,1844,53323.31887201736,799,4372,0.18275388838060383,186122500,1019,182652.10991167813,3020,1015,0.3360927152317881
23001010300,0,1204261.0,2309,1917.3584463833006,2087,0.09614551754006063,81,0,0,0,0,141,2309,23,2309,44304000,1151,38491.74630755864,530,2309,0.22953659592897357,0,348,0.0,1486,314,0.21130551816958276
23001010400,0,2256305.0,2390,1059.2539572442556,2296,0.03933054393305439,10,0,37,0,0,29,2390,18,2390,54824000,828,66212.56038647343,53,2028,0.026134122287968443,125710000,736,170801.63043478262,1808,544,0.3008849557522124
23001010500,0,778737.0,2000,2568.2611716150636,1986,0.007,5,0,0,0,0,9,2000,0,2000,38261800,930,41141.720430107525,500,1965,0.2544529262086514,0,270,0.0,1225,299,0.24408163265306124
23001010600,0,60497574.0,3096,51.1756058185077,2900,0.06330749354005168,0,2,99,0,0,62,3096,33,3096,84435500,1335,63247.56554307116,158,3096,0.05103359173126615,0,1123,0.0,2247,662,0.2946150422785937
23001010700,0,29312483.0,3009,102.65251155966556,2891,0.0392156862745098,16,0,60,0,0,42,3009,0,3009,87358200,1394,62667.28837876614,146,3009,0.04852110335659687,0,1041,0.0,2177,891,0.40927882406982086
23001010800,0,14778779.0,4115,278.43978179794146,3908,0.05030376670716889,59,3,63,0,11,59,4115,23,4115,130255100,1793,72646.45844952593,367,4106,0.08938139308329274,303815000,1563,194379.39859245042,2954,1596,0.5402843601895735
23001020100,0,712588.0,1250,1754.1693096150932,977,0.2184,159,0,15,0,0,91,1250,8,1250,13875100,721,19244.244105409154,738,1250,0.5904,0,11,0.0,849,18,0.02120141342756184
23001020200,0,940798.0,1447,1538.0559907652864,1306,0.09744298548721493,0,17,13,0,0,111,1447,27,1447,24818500,676,36713.757396449706,254,1447,0.17553559087767795,44215000,245,180469.38775510204,954,180,0.18867924528301888
23001020300,0,1574290.0,7283,4626.212451327265,6444,0.11519978031031168,227,30,96,0,54,322,7283,202,7283,90984400,2681,33936.74002237971,2095,5438,0.3852519308569327,0,361,0.0,3915,798,0.20383141762452106
23001020400,0,1467337.0,3183,2169.235833349803,2531,0.2048382029531888,331,0,0,25,84,156,3183,223,3183,30912600,1188,26020.70707070707,1385,3170,0.43690851735015773,0,223,0.0,1544,111,0.07189119170984457
23001020500,0,2912149.0,3709,1273.629886382874,3430,0.07522243192235104,174,0,0,0,0,71,3709,34,3709,76418200,1748,43717.5057208238,882,3709,0.23779994607710972,164145000,1043,157377.75647171622,2504,682,0.2723642172523962
23001020600,0,26187744.0,2789,106.50020101006028,2638,0.05414126927214055,12,3,49,0,0,76,2789,11,2789,70356200,1182,59523.01184433164,472,2745,0.17194899817850637,0,988,0.0,2017,462,0.22905304908279622
23001020700,0,6152011.0,4931,801.5265252289048,4746,0.03751774487933482,0,0,20,0,17,148,4931,40,4931,120075100,2121,56612.49410655351,365,4869,0.07496405832819882,0,1508,0.0,3678,959,0.2607395323545405
23001020800,0,37006733.0,7530,203.4764862923728,7095,0.05776892430278884,164,13,55,0,28,175,7530,28,7530,198350800,3143,63108.7496022908,485,7193,0.06742666481301265,0,2407,0.0,5770,1298,0.22495667244367418
23001020900,0,11485513.0,4562,397.196015537138,4024,0.1179307321350285,138,6,56,0,6,304,4562,34,4562,88840900,1556,57095.6940874036,622,3831,0.16235969720699556,174957500,1025,170690.24390243902,2540,862,0.33937007874015745
23001030100,0,37689720.0,4502,119.4490168671988,4313,0.041981341625944024,2,0,0,0,0,187,4502,46,4502,104037700,1891,55017.292437863565,431,4492,0.09594835262689225,221545000,1442,153637.3092926491,2996,775,0.25867823765020026
23001030200,0,21418036.0,4590,214.30536394653552,4415,0.03812636165577342,0,0,40,0,38,89,4590,46,4590,98331000,1934,50843.32988624612,232,4498,0.05157847932414406,192540000,1415,136070.67137809188,3116,843,0.27053915275994866
23001040000,0,99145260.0,3808,38.408291026721805,3733,0.019695378151260504,5,2,0,0,0,18,3808,50,3808,113872400,1401,81279.37187723054,99,3808,0.025997899159663867,0,1283,0.0,2537,960,0.37839968466692947
23001041000,0,109380785.0,5330,48.72885123287422,4953,0.07073170731707316,0,0,42,0,52,213,5330,122,5330,152830700,2212,69091.63652802893,293,5330,0.0549718574108818,0,1931,0.0,4007,1233,0.30771150486648363
23001041500,0,105075972.0,5639,53.665932302772326,5493,0.025891115446001065,13,0,9,0,0,124,5639,0,5639,135975400,2188,62145.97806215722,335,5503,0.06087588588042886,340632500,1865,182644.77211796248,3941,933,0.23674194366911952
23001042000,0,153471153.0,5648,36.80170435677903,5062,0.10375354107648725,0,8,0,0,171,407,5648,309,5648,151823600,2252,67417.22912966252,938,5613,0.16711206128629966,0,1969,0.0,3876,1083,0.27941176470588236
23001043000,0,97435647.0,2100,21.552686975024653,2048,0.024761904761904763,0,4,0,0,0,38,2100,10,2100,52353000,912,57404.60526315789,195,2100,0.09285714285714286,132147500,797,165806.148055207,1488,333,0.22379032258064516
23001044000,0,50974347.0,3222,63.20826434520093,2832,0.12104283054003724,0,5,0,0,0,323,3222,139,3222,53544400,1381,38772.19406227372,922,3222,0.2861576660459342,0,985,0.0,2131,272,0.12763960581886438
