tract ID,within 3km,land area,population,population density,white,percent people of color,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Two or more races,race population,Hispanic or Latino,Hispanic or Latino population,aggregate income,income population,mean household income,poverty under 1,poverty population,percent below poverty,housing value,housing population,mean owner-occupied housing value,school population,with a degree,percent with a degree
01001020100,0,9809944.0,1809,184.40472239189134,1424,0.21282476506357104,293,0,0,0,0,92,1809,15,1809,63836000,696,91718.3908045977,190,1809,0.10503040353786622,106157500,598,177520.90301003345,1242,390,0.3140096618357488
01001020200,0,3340505.0,2020,604.698990122751,777,0.6153465346534653,1201,0,42,0,0,0,2020,6,2020,35861000,730,49124.65753424657,294,1992,0.14759036144578314,0,439,0.0,1265,380,0.30039525691699603
01001020300,0,5349274.0,3543,662.332869843646,2906,0.1797911374541349,588,0,10,0,0,0,3543,39,3543,69862400,1287,54283.13908313908,284,3533,0.08038494197565808,144730000,957,151233.0198537095,2260,563,0.2491150442477876
01001020400,0,6382705.0,4840,758.2991850633862,4543,0.06136363636363636,112,0,19,0,48,54,4840,128,4840,119959800,1839,65230.99510603589,306,4840,0.06322314049586777,228367500,1549,147428.98644286636,3280,1041,0.3173780487804878
01001020500,0,11397725.0,9938,871.9283892180238,7968,0.19822901992352587,1167,20,172,0,93,154,9938,471,9938,274275700,3741,73316.14541566426,592,9938,0.059569329845039244,449885000,2406,186984.62177888612,5983,2642,0.44158448938659534
01001020600,0,8020366.0,3402,424.1701687927958,2679,0.21252204585537918,566,26,0,0,58,0,3402,131,3402,83123300,1308,63549.92354740061,358,3402,0.10523221634332745,0,1032,0.0,2151,573,0.26638772663877264
01001020700,0,22408265.0,2664,118.88470615641148,1970,0.2605105105105105,628,17,0,0,41,8,2664,41,2664,61173000,1139,53707.63827919227,443,2664,0.1662912912912913,0,710,0.0,1852,255,0.1376889848812095
01001020801,0,124282110.0,2860,23.012161605560124,2560,0.1048951048951049,175,37,0,0,0,60,2860,28,2860,87042400,946,92010.99365750529,228,2860,0.07972027972027972,223060000,858,259976.68997669,1773,634,0.3575860124083474
01001020802,0,190810921.0,10416,54.58807045955194,8114,0.22100614439324118,1642,39,59,0,0,363,10416,247,10416,255300500,3659,69773.29871549604,1209,10416,0.11607142857142858,499740000,3113,160533.24767105686,6408,1650,0.25749063670411987
01001020900,0,292756814.0,5481,18.72202366568998,4753,0.13282247765006386,599,29,29,0,0,33,5481,38,5481,107724500,1934,55700.36194415719,543,5481,0.09906951286261631,0,1676,0.0,3591,674,0.18769145084934558
01001021000,0,386855000.0,2884,7.454989595584909,2210,0.23370319001386963,624,0,0,0,47,0,2884,50,2884,57630000,1116,51639.784946236556,582,2877,0.20229405630865485,0,931,0.0,1848,349,0.18885281385281386
01001021100,0,478168649.0,3298,6.897148123151001,1319,0.6000606428138265,1913,0,17,0,37,12,3298,39,3298,60619300,1323,45819.57671957672,594,3298,0.1801091570648878,123555000,1016,121609.25196850394,2231,404,0.18108471537427162
01003010100,0,971534820.0,3556,3.6601879076243504,2818,0.2075365579302587,607,55,0,0,0,76,3556,0,3556,77733000,1431,54320.75471698113,112,3556,0.031496062992125984,160082500,1281,124966.82279469164,2638,492,0.1865049279757392
01003010200,0,221742771.0,2612,11.779414445939254,2283,0.12595712098009187,215,53,0,0,0,37,2612,24,2612,49305100,1074,45907.91433891992,138,2605,0.05297504798464491,116305000,928,125328.66379310345,1872,318,0.16987179487179488
01003010300,0,343726178.0,7443,21.65386425703078,5782,0.22316270321107082,1597,43,0,0,0,0,7443,21,7443,177056800,2625,67450.20952380952,496,7267,0.06825374982798954,432107500,2289,188775.66622979468,5128,1476,0.2878315132605304
01003010400,0,737211609.0,4689,6.360453284723031,4370,0.06803156323309874,262,0,0,0,0,51,4689,6,4689,100718100,1781,56551.431779898936,672,4689,0.1433141394753679,237245000,1527,155366.7321545514,3168,745,0.2351641414141414
01003010500,0,17478888.0,4230,242.0062420446884,3476,0.17825059101654847,532,80,0,6,0,114,4230,29,4230,91748200,1425,64384.70175438596,229,3443,0.066511762997386,0,1069,0.0,2945,728,0.24719864176570458
