tract ID,within 3km,land area,population,population density,white,percent people of color,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Two or more races,race population,Hispanic or Latino,Hispanic or Latino population,aggregate income,income population,mean household income,poverty under 1,poverty population,percent below poverty,housing value,housing population,mean owner-occupied housing value,school population,with a degree,percent with a degree
15001020100,0,251407106.0,5649,22.469531947120064,1544,0.726677288015578,32,14,1969,802,77,1135,5649,636,5649,112662000,2018,55828.54311199207,1103,5551,0.19870293640785444,541045000,1297,417151.11796453357,4132,1540,0.3727008712487899
15001020202,0,634518910.0,2063,3.2512821406693773,511,0.752302472127969,0,0,600,185,158,531,2063,138,2063,57579300,731,78767.85225718195,179,2051,0.08727450024378353,0,497,0.0,1407,573,0.4072494669509595
15001020300,0,3291790.0,4941,1501.0070508750557,1529,0.690548471969237,48,0,1107,679,52,1395,4941,577,4941,81091200,1869,43387.479935794545,1899,4545,0.4178217821782178,193522500,568,340708.6267605634,3308,1288,0.3893591293833132
15001020400,0,2702029.0,3544,1311.6069442629964,740,0.791196388261851,4,44,1044,396,11,1211,3544,660,3544,78044400,1434,54424.26778242678,640,3524,0.18161180476730987,197190000,615,320634.14634146343,2510,1012,0.40318725099601593
15001020500,0,6092866.0,8157,1338.7788275665343,2220,0.7278411180581096,68,30,2288,1420,0,2111,8157,823,8157,104391300,2389,43696.65131854332,2250,5948,0.3782784129119032,0,844,0.0,3759,1576,0.4192604416068103
15001020600,0,48489439.0,5851,120.66545047056536,965,0.8350709280464877,35,14,1099,1738,20,1938,5851,355,5851,173228800,1922,90129.44849115505,546,5818,0.09384668270883464,0,1322,0.0,3907,1590,0.40696186332224216
15001020701,0,4722020.0,4669,988.7717544610147,451,0.9034054401370744,0,0,2407,335,25,1418,4669,600,4669,129260600,1862,69420.3007518797,673,4619,0.1457025330158043,0,1235,0.0,3425,1368,0.3994160583941606
15001020702,0,3080600.0,5000,1623.0604427708888,555,0.889,10,7,2865,543,13,1007,5000,109,5000,146633800,1800,81463.22222222222,131,5000,0.0262,608507500,1728,352145.54398148146,3790,2006,0.529287598944591
15001020801,0,30250504.0,4609,152.36109785146058,720,0.8437839010631374,13,0,1768,886,16,1153,4609,181,4609,110836600,1448,76544.6132596685,143,4114,0.034759358288770054,0,1107,0.0,3355,1446,0.4309985096870343
15001020802,0,10686217.0,6691,626.1336448623493,1474,0.7797040801076073,0,0,2498,793,0,1816,6691,437,6691,189727400,2441,77725.27652601393,929,6691,0.13884322223882828,842642500,2126,396351.1288805268,4670,2296,0.4916488222698073
15001020900,0,28714255.0,5280,183.88079370333654,757,0.8566287878787879,0,27,1874,307,76,2117,5280,961,5280,130092100,1727,75328.37290098437,402,5280,0.07613636363636364,0,1264,0.0,3331,1319,0.39597718402882015
15001021003,0,33861756.0,5238,154.68778405939727,1532,0.7075219549446353,27,24,1231,626,148,1461,5238,780,5238,89777400,1788,50211.07382550336,770,5176,0.14876352395672335,323160000,1172,275733.7883959044,3323,1028,0.30935901294011436
15001021005,0,38580467.0,7609,197.22415490719695,2668,0.6493625969246944,90,0,1427,1287,210,1595,7609,984,7609,128753500,2806,45885.06771204562,1917,7586,0.25270234642762984,554797500,1868,297000.8029978587,4948,1695,0.3425626515763945
15001021010,0,151393313.0,5725,37.81540866339321,2038,0.6440174672489083,120,63,700,916,171,1601,5725,839,5725,113573200,2269,50054.297047157335,1324,5669,0.2335508908096666,0,1624,0.0,3905,1296,0.33188220230473753
