tract ID,within 3km,land area,population,population density,white,percent people of color,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Two or more races,race population,Hispanic or Latino,Hispanic or Latino population,aggregate income,income population,mean household income,poverty under 1,poverty population,percent below poverty,housing value,housing population,mean owner-occupied housing value,school population,with a degree,percent with a degree
05001480100,0,689639728.0,1401,2.0314954941226935,1226,0.12491077801570306,175,0,0,0,0,0,1401,0,1401,32519200,602,54018.604651162794,185,1384,0.13367052023121387,39925000,437,91361.55606407323,1014,213,0.21005917159763313
05001480200,0,717211654.0,1674,2.3340390394716035,1522,0.0908004778972521,118,0,0,0,0,34,1674,0,1674,36524500,701,52103.42368045649,138,1674,0.08243727598566308,0,519,0.0,1169,207,0.1770744225834046
05001480300,0,41114226.0,3191,77.61303836779025,1995,0.3748041366342839,1101,0,44,0,0,51,3191,0,3191,79592800,1331,59799.2486851991,616,3101,0.1986455981941309,130450000,886,147234.76297968396,2267,534,0.23555359505955006
05001480400,0,60653175.0,2589,42.68531696815542,711,0.7253765932792584,1819,0,7,0,0,52,2589,8,2589,36843000,1064,34626.87969924812,981,2532,0.38744075829383884,56455000,520,108567.30769230769,1439,187,0.1299513551077137
05001480500,0,13992738.0,4177,298.51198528836886,3235,0.22552070864256643,724,0,0,0,167,14,4177,204,4177,108767000,1785,60933.89355742297,590,3875,0.15225806451612903,137077500,1151,119094.26585577759,2858,673,0.23547935619314206
05001480600,0,133401268.0,1570,11.769003574988508,1399,0.1089171974522293,99,35,0,0,37,0,1570,37,1570,39495200,758,52104.48548812665,160,1463,0.10936431989063568,0,528,0.0,1133,253,0.22330097087378642
05001480700,0,154689624.0,3374,21.811417681123846,2531,0.24985180794309425,638,105,0,0,0,85,3374,120,3374,60690100,1361,44592.285084496696,662,3101,0.21347952273460175,0,805,0.0,2292,317,0.13830715532286214
05001480800,0,750200109.0,1345,1.7928549781109135,1227,0.08773234200743495,38,0,0,0,59,21,1345,59,1345,28549400,600,47582.333333333336,168,1345,0.12490706319702602,36407500,436,83503.44036697247,1030,348,0.3378640776699029
05003960100,0,782788789.0,1907,2.4361616144709504,1073,0.43733613004719457,711,0,0,0,59,64,1907,62,1907,34234100,781,43833.674775928295,419,1907,0.21971683272155218,46622500,642,72620.71651090342,1385,295,0.21299638989169675
05003960200,0,416357050.0,2776,6.667354377690974,2304,0.17002881844380405,225,57,0,0,29,161,2776,101,2776,44069700,1116,39488.978494623654,423,2776,0.15237752161383286,0,875,0.0,1909,358,0.18753273965426925
05003960300,0,212043288.0,5074,23.929076217682496,3628,0.28498226251478126,997,0,0,0,243,48,5074,401,5074,98422200,1937,50811.66752710377,1034,5074,0.20378399684666929,127857500,1555,82223.4726688103,3256,618,0.1898034398034398
05003960400,0,747545177.0,1895,2.5349638500844747,1159,0.3883905013192612,691,0,0,0,0,32,1895,13,1895,37493700,759,49398.81422924901,473,1877,0.25199786893979753,0,599,0.0,1401,175,0.12491077801570306
05003960500,0,26474000.0,2981,112.60104253229584,2302,0.2277759141227776,361,0,20,0,261,28,2981,270,2981,43959700,1166,37701.28644939966,619,2758,0.22443799854967367,0,763,0.0,1969,243,0.1234128999492128
05003960600,0,59014987.0,5602,94.92503997332068,3420,0.3895037486611924,2086,0,0,0,0,26,5602,96,5602,110554300,2386,46334.576697401506,909,5602,0.16226347732952517,0,1447,0.0,3632,708,0.1949339207048458
05003960700,0,152418614.0,1891,12.406621149303982,1171,0.3807509254362771,668,0,0,0,20,32,1891,20,1891,38011100,756,50279.2328042328,162,1891,0.08566895822316235,0,567,0.0,1317,216,0.16400911161731208
05005950100,0,27191486.0,4640,170.64164863957782,4431,0.04504310344827586,0,56,26,0,38,6,4640,121,4640,97965000,2091,46850.78909612625,590,4387,0.13448826077045817,0,1364,0.0,3547,954,0.268959684240203
05005950200,0,19964599.0,4933,247.08735697621574,4845,0.01783904317859315,0,35,0,7,0,46,4933,17,4933,109184300,2318,47102.80414150129,879,4911,0.17898594990836897,0,1602,0.0,3631,799,0.22004957312035253
05005950300,0,21090532.0,4899,232.2843254973369,4685,0.04368238416003266,0,7,38,0,16,0,4899,169,4899,104225600,2457,42419.86161986162,1051,4801,0.2189127265153093,212240000,1486,142826.3795423957,3457,631,0.1825282036447787
05005950400,0,26019468.0,3038,116.7587285028272,2949,0.029295589203423306,0,0,27,0,0,37,3038,25,3038,59656100,1268,47047.397476340695,611,2736,0.2233187134502924,0,822,0.0,2349,638,0.2716049382716049
05005950500,0,621681697.0,4537,7.297946878432871,4094,0.09764161340092573,0,32,17,0,77,149,4537,227,4537,78348100,1919,40827.566440854614,655,4385,0.14937286202964653,0,1698,0.0,3456,614,0.17766203703703703
05005950600,0,165536352.0,4092,24.719645869687888,4039,0.012952101661779082,0,5,0,0,0,48,4092,0,4092,97550000,1861,52418.05480924234,507,4092,0.12390029325513197,0,1693,0.0,3190,696,0.21818181818181817
05005950700,0,156633215.0,3530,22.536726964328732,3404,0.035694050991501414,0,19,11,0,0,96,3530,0,3530,70212600,1602,43828.089887640446,479,3484,0.13748564867967852,0,1410,0.0,2803,527,0.18801284338209062
