tract ID,within 3km,land area,population,population density,white,percent people of color,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Two or more races,race population,Hispanic or Latino,Hispanic or Latino population,aggregate income,income population,mean household income,poverty under 1,poverty population,percent below poverty,housing value,housing population,mean owner-occupied housing value,school population,with a degree,percent with a degree
56001962700,0,635524992.0,3447,5.423862229480977,3001,0.12938787351319989,0,69,7,0,96,31,3447,339,3447,96886300,1387,69853.13626532083,237,3447,0.06875543951261967,0,1052,0.0,2155,1064,0.4937354988399072
56001962800,0,7077444.0,3183,449.7386344561681,2500,0.21457744266415332,0,0,14,0,367,147,3183,647,3183,78292500,1185,66069.62025316455,510,3160,0.16139240506329114,0,806,0.0,1671,563,0.3369239976062238
56001962900,0,7115636.0,1578,221.76513807058146,1126,0.2864385297845374,0,0,20,0,195,112,1578,397,1578,34231000,887,38591.88275084554,261,1578,0.16539923954372623,74612500,604,123530.62913907284,1110,438,0.3945945945945946
56001963000,0,3602950.0,2273,630.8719243952872,1709,0.24813022437307522,0,72,34,0,358,54,2273,426,2273,40421000,1123,35993.76669634906,777,2248,0.3456405693950178,40207500,352,114225.85227272728,1143,424,0.37095363079615046
56001963100,0,6954735.0,6642,955.0327942042363,5696,0.14242697982535382,49,0,281,19,173,218,6642,379,6642,199570700,2749,72597.56275009095,1221,6642,0.1838301716350497,448405000,1666,269150.66026410565,3752,2395,0.6383262260127932
56001963400,0,1327845.0,3579,2695.3447126735427,3200,0.10589550153674211,98,0,74,0,90,117,3579,121,3579,65947800,1910,34527.64397905759,1374,3523,0.39000851546977006,69052500,391,176604.85933503837,1673,1036,0.6192468619246861
56001963500,0,2224927.0,3015,1355.1006392569284,2495,0.1724709784411277,54,17,303,15,17,57,3015,125,3015,4568100,351,13014.529914529914,525,683,0.7686676427525623,0,9,0.0,263,204,0.7756653992395437
56001963600,0,2020972.0,4466,2209.827746252793,4020,0.09986565158978952,128,0,53,0,77,70,4466,206,4466,122259900,2080,58778.79807692308,743,4330,0.17159353348729792,0,998,0.0,2625,1765,0.6723809523809524
56001963700,0,32498685.0,4543,139.7902715140628,4018,0.11556240369799692,95,0,161,10,47,64,4543,250,4543,121263600,2031,59706.35155096012,1260,4543,0.2773497688751926,274957500,1181,232817.52751905165,2511,1545,0.6152927120669056
56001963900,0,10370845710.0,2200,0.2121331337403534,2040,0.07272727272727272,36,38,0,0,17,32,2200,69,2200,108236800,888,121888.28828828828,52,2200,0.023636363636363636,0,746,0.0,1637,905,0.5528405620036653
56003962600,0,3940385375.0,2272,0.5765933490705842,2011,0.11487676056338028,2,54,0,0,134,25,2272,182,2272,58006500,1001,57948.55144855145,103,2187,0.04709647919524463,0,737,0.0,1655,464,0.28036253776435044
56003962700,0,2315632241.0,3520,1.520103208823823,3001,0.1474431818181818,0,173,0,4,38,57,3520,452,3520,97951000,1423,68834.15319747014,370,3511,0.10538308174309313,165965000,1195,138882.84518828453,2431,817,0.33607568901686546
56003962800,0,1869026114.0,5656,3.0261749462105163,5277,0.067008486562942,6,57,38,0,76,50,5656,228,5656,127524200,2123,60067.922750824306,534,5627,0.09489959125644215,216442500,1586,136470.68095838587,3650,1046,0.28657534246575345
56005000100,0,6437876917.0,7131,1.1076633014169197,6213,0.12873369793857803,14,64,203,0,171,162,7131,554,7131,250547600,2554,98100.07830853562,221,7057,0.031316423409380754,586750000,2063,284415.89917595737,4630,1392,0.30064794816414686
56005000200,0,88282328.0,6130,69.43632025652971,5347,0.12773246329526916,55,41,0,25,262,99,6130,603,6130,178601200,2057,86826.05736509479,563,6056,0.0929656538969617,357577500,1763,202823.31253545094,3560,1027,0.2884831460674157
56005000300,0,25255736.0,5236,207.31924027080424,4816,0.08021390374331551,71,61,0,16,33,40,5236,220,5236,149702500,2053,72918.8991719435,786,5236,0.1501145912910619,256587500,1523,168475.04924491135,3183,861,0.2704995287464656
56005000400,0,3733447.0,4697,1258.086695753281,4055,0.13668298914200552,0,0,90,0,377,0,4697,552,4697,172814000,1952,88531.76229508196,223,4697,0.04747711305088354,199972500,1131,176810.3448275862,3207,891,0.2778297474275023
56005000500,0,35276347.0,6121,173.51569877686032,5721,0.06534879921581441,5,0,10,0,112,159,6121,224,6121,227931100,2107,108178.0256288562,230,6106,0.037667867671143135,489880000,1876,261130.06396588485,3715,1344,0.3617765814266487
56005000600,0,20564686.0,5929,288.3097753109384,5181,0.1261595547309833,17,178,0,0,229,112,5929,605,5929,158770400,2264,70128.26855123675,188,5763,0.03262189831684886,0,1288,0.0,3498,724,0.20697541452258433
56005000700,0,5827969828.0,7935,1.3615375909938565,7478,0.05759294265910523,72,126,11,0,127,30,7935,164,7935,239505000,3052,78474.77064220184,741,7935,0.09338374291115312,497672500,2497,199308.16980376453,4969,1017,0.20466894747434092
56007967600,0,8642483714.0,2855,0.3303448516050047,2425,0.15061295971978983,92,45,11,0,0,76,2855,253,2855,47789300,631,75735.81616481775,124,1578,0.07858048162230671,0,504,0.0,1938,229,0.11816305469556243
56007967700,0,25596459.0,3810,148.84871380060812,2624,0.31128608923884515,0,11,103,3,222,52,3810,1026,3810,105375700,1640,64253.4756097561,422,3810,0.11076115485564304,137045000,1042,131521.113243762,2412,637,0.2640961857379768
56007967800,0,27942330.0,4066,145.51399256969623,2886,0.2902115100836203,87,37,0,0,233,103,4066,989,4066,128247900,1712,74911.15654205608,192,3926,0.0489047376464595,0,1253,0.0,2818,827,0.2934705464868701
56007968000,0,4851674141.0,3416,0.7040868575926068,3278,0.04039812646370024,0,34,0,3,0,7,3416,94,3416,92483100,1503,61532.33532934132,276,3373,0.08182626741772903,0,1097,0.0,2586,1038,0.4013921113689095
56007968100,0,6906935328.0,1477,0.2138430331050582,1401,0.05145565335138795,2,0,1,0,17,18,1477,62,1477,34650100,719,48192.07232267038,140,1466,0.09549795361527967,0,528,0.0,1148,276,0.24041811846689895
56009956400,0,121077321.0,4998,41.27940690065318,4753,0.049019607843137254,0,53,0,7,59,57,4998,179,4998,142584800,2195,64958.90660592255,271,4915,0.05513733468972533,260190000,1628,159821.86732186732,3452,1018,0.294901506373117
56009956500,0,36953674.0,2662,72.03613908592688,2221,0.1656649135987979,0,91,0,0,93,159,2662,203,2662,66743900,1126,59275.22202486679,345,2632,0.1310790273556231,0,661,0.0,1690,383,0.22662721893491125
56009956600,0,10835968716.0,2977,0.2747331667361008,2731,0.08263352368155862,3,0,0,2,69,100,2977,216,2977,90281100,1149,78573.62924281985,80,2972,0.026917900403768506,0,965,0.0,2002,706,0.35264735264735264
56009956700,0,26096708.0,2767,106.02869909875223,2557,0.07589447054571738,34,0,0,0,0,17,2767,159,2767,68035000,1094,62189.21389396709,327,2758,0.11856417693981146,0,729,0.0,1880,392,0.20851063829787234
56011950200,0,5202978270.0,4365,0.8389425774019234,4222,0.03276059564719359,0,8,0,3,0,0,4365,132,4365,108001600,1723,62682.298316889144,313,4363,0.07173962869585147,317905000,1260,252305.55555555556,2757,891,0.32317736670293795
56011950300,0,2189903515.0,2396,1.094112130323696,2381,0.006260434056761269,0,3,6,0,0,6,2396,0,2396,53971000,1046,51597.51434034417,209,2313,0.09035884133160398,0,830,0.0,1788,550,0.3076062639821029
56013000100,0,34096624.0,3893,114.1755265858579,2985,0.2332391471872592,3,711,18,0,19,66,3893,217,3893,87722900,1527,57447.87164374591,472,3668,0.128680479825518,0,999,0.0,2523,823,0.32619896948077687
56013000200,0,18569336.0,3568,192.14472719972323,3110,0.12836322869955158,0,311,0,0,0,129,3568,71,3568,95575600,1570,60876.17834394905,225,3568,0.06306053811659193,203842500,1018,200238.21218074657,2471,1262,0.5107244030756779
56013000300,0,12309182942.0,3897,0.3165929061548917,3646,0.06440851937387734,0,60,0,0,4,94,3897,97,3897,104733900,1679,62378.73734365694,362,3849,0.09405040270200052,0,1344,0.0,2990,990,0.3311036789297659
56013000400,0,3517155743.0,1466,0.41681406998188764,1416,0.034106412005457026,0,0,28,0,0,22,1466,0,1466,49753700,772,64447.79792746114,106,1457,0.0727522306108442,160925000,587,274148.2112436116,1130,448,0.39646017699115044
56013940100,0,4896497231.0,3711,0.7578887161429296,530,0.8571813527351119,15,2995,7,4,5,136,3711,97,3711,59285700,1180,50242.1186440678,757,3696,0.2048160173160173,128922500,715,180311.18881118883,2067,374,0.18093855829704886
56013940201,0,1742945090.0,3854,2.2111998950007083,3499,0.0921120913336793,0,44,0,0,96,122,3854,246,3854,100790600,1544,65278.886010362694,173,3854,0.04488842760768033,279982500,1400,199987.5,2757,863,0.31302140007254264
56013940202,0,1191590808.0,4436,3.7227544642153703,1432,0.6771866546438232,17,2772,57,0,35,91,4436,224,4436,81662300,1371,59564.04084609774,908,4425,0.20519774011299435,227395000,1045,217602.87081339714,2579,716,0.27762698720434276
56013940300,0,39989390.0,6173,154.36594556706166,4586,0.25708731572979104,37,1036,54,0,255,43,6173,537,6173,109452700,2291,47775.076385857705,1382,6027,0.22930147668823628,187297500,1624,115330.97290640394,3748,830,0.2214514407684098
56013940400,0,33675621.0,4962,147.34694870214867,4468,0.09955663039097139,21,89,37,0,147,114,4962,285,4962,180390700,2283,79014.76127901883,358,4893,0.07316574698548947,337717500,1747,193312.82198053808,3480,1500,0.43103448275862066
56013940500,0,2265442.0,2915,1286.7246215087387,2230,0.23499142367066894,72,191,0,0,0,156,2915,353,2915,59667700,1324,45066.23867069487,632,2856,0.22128851540616246,101592500,749,135637.51668891855,1970,628,0.3187817258883249
56015957700,0,2627593434.0,2073,0.7889348379304864,2057,0.007718282682103232,0,0,0,0,0,16,2073,0,2073,42807300,815,52524.294478527605,265,2073,0.1278340569223348,124677500,605,206078.51239669422,1455,394,0.27079037800687283
56015957800,0,39918943.0,3476,87.0764539031006,3073,0.11593785960874568,12,22,44,7,45,48,3476,270,3476,79229800,1510,52470.06622516556,503,3177,0.15832546427447278,0,967,0.0,2501,687,0.2746901239504198
56015957900,0,87949878.0,4243,48.243386989121234,3532,0.16757011548432713,0,16,9,0,85,33,4243,666,4243,102250700,1809,56523.32780541736,433,4099,0.10563552085874603,0,1335,0.0,3059,975,0.3187316116377901
56015958000,0,3008273676.0,3052,1.0145353543957283,2673,0.12418086500655308,14,147,0,0,88,19,3052,201,3052,62928000,1107,56845.528455284555,367,2634,0.13933181473044798,0,794,0.0,1871,584,0.31213254943880275
56017967800,0,5297471.0,3147,594.0570509965983,3050,0.030823006037496027,0,0,0,0,0,54,3147,43,3147,79585200,1469,54176.44656228727,312,3102,0.10058027079303675,0,947,0.0,2201,652,0.2962289868241708
