tract ID,within 3km,land area,population,population density,white,percent people of color,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Two or more races,race population,Hispanic or Latino,Hispanic or Latino population,aggregate income,income population,mean household income,poverty under 1,poverty population,percent below poverty,housing value,housing population,mean owner-occupied housing value,school population,with a degree,percent with a degree
39001770100,0,286773444.0,5453,19.015010329896516,5280,0.03172565560242069,28,5,0,0,0,140,5453,0,5453,107280300,2076,51676.4450867052,1434,5453,0.2629745094443426,0,1419,0.0,3464,649,0.18735565819861433
39001770200,0,222681673.0,4712,21.160250578861064,4575,0.029074702886247878,18,6,0,0,0,108,4712,5,4712,85258200,1739,49027.14203565267,803,4647,0.1727996556918442,158847500,1191,133373.21578505458,3052,529,0.17332896461336827
39001770300,0,389162277.0,7416,19.056317732461,7303,0.01523732470334412,11,0,0,0,0,47,7416,66,7416,128956000,2433,53002.877106452936,1413,7414,0.19058537901267872,0,1987,0.0,4750,740,0.15578947368421053
39001770400,0,96475789.0,4671,48.41629229899327,4499,0.036822950117747805,0,9,0,0,0,49,4671,123,4671,78048900,1937,40293.70160041301,1165,4573,0.2547561775639624,0,1340,0.0,3212,483,0.15037359900373598
39001770500,0,394801572.0,3171,8.031882912563479,3012,0.050141911069063384,0,31,0,0,0,128,3171,0,3171,45135400,1202,37550.24958402662,778,3169,0.24550331334805933,0,915,0.0,2307,293,0.1270047680970958
39001770600,0,122314191.0,3155,25.794226934796143,3111,0.013946117274167988,0,25,0,0,6,0,3155,44,3155,43026700,1367,31475.274323335772,929,3151,0.2948270390352269,0,974,0.0,2303,376,0.16326530612244897
39003010100,0,20370235.0,4425,217.22871631083294,4123,0.06824858757062147,91,19,43,0,25,75,4425,98,4425,99633900,1524,65376.574803149604,74,3467,0.021344101528699165,0,1170,0.0,2595,1077,0.41502890173410406
39003010200,0,180985192.0,4012,22.167559432155088,3850,0.04037886340977069,54,2,0,0,18,85,4012,31,4012,97334400,1480,65766.48648648648,137,4007,0.03419016720738707,0,1277,0.0,2641,595,0.22529344945096555
39003010300,0,74839321.0,1613,21.55284118625288,1594,0.011779293242405457,6,0,0,0,13,0,1613,0,1613,33968300,625,54349.28,67,1613,0.041537507749535026,0,573,0.0,1113,200,0.17969451931716082
39003010600,0,146650677.0,5083,34.66059689584658,4826,0.05056069250442652,0,25,8,0,136,46,5083,73,5083,111532400,1884,59199.78768577494,298,5039,0.059138717999603095,211887500,1663,127412.80817799158,3418,695,0.20333528379169105
39003010800,0,35300539.0,8558,242.4325588909563,7848,0.08296330918438888,213,0,215,0,57,181,8558,83,8558,243833300,3311,73643.40078526126,381,8509,0.04477611940298507,454085000,2788,162871.2338593974,5661,1949,0.34428546193252074
39003010900,0,7314980.0,4795,655.5041845637309,3923,0.18185610010427528,732,15,7,0,0,99,4795,87,4795,106393300,1755,60622.96296296296,433,4005,0.10811485642946317,0,1262,0.0,2784,996,0.3577586206896552
39003011000,0,13509253.0,5701,422.00704953856444,4417,0.22522364497456587,764,0,80,0,75,265,5701,243,5701,93224600,2331,39993.393393393395,1610,5640,0.2854609929078014,0,1016,0.0,2993,927,0.30972268626795857
39003011200,0,14754074.0,2884,195.47143385616747,2018,0.3002773925104022,670,9,9,0,78,85,2884,149,2884,18959500,484,39172.520661157025,279,1278,0.21830985915492956,0,363,0.0,2367,246,0.10392902408111533
39003011300,0,67004875.0,7383,110.1860125849052,6944,0.05946092374373561,324,20,0,0,59,16,7383,229,7383,188499500,2848,66186.62219101124,447,7271,0.06147710081144272,0,2444,0.0,5043,1628,0.32282371604203847
