tract ID,within 3km,land area,population,population density,white,percent people of color,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Two or more races,race population,Hispanic or Latino,Hispanic or Latino population,aggregate income,income population,mean household income,poverty under 1,poverty population,percent below poverty,housing value,housing population,mean owner-occupied housing value,school population,with a degree,percent with a degree
37001020100,0,4511690.0,3820,846.6893780379415,2767,0.2756544502617801,484,16,7,0,103,244,3820,302,3820,87737000,1757,49935.685828116104,788,3820,0.20628272251308902,0,851,0.0,2392,1145,0.4786789297658863
37001020200,0,3454841.0,4202,1216.2643664353873,1745,0.5847215611613518,1028,0,15,0,1251,12,4202,1402,4202,59992400,1675,35816.35820895522,1186,4189,0.2831224635951301,0,881,0.0,2628,292,0.1111111111111111
37001020300,0,11161271.0,7506,672.504054421759,2656,0.6461497468691714,2179,0,63,0,1857,221,7506,2468,7506,124086400,2930,42350.30716723549,2026,7169,0.2826056632724229,0,2015,0.0,4793,777,0.16211141247652827
37001020400,0,11558140.0,5810,502.67603610961623,1095,0.8115318416523236,3871,15,0,0,522,126,5810,703,5810,89198700,2327,38332.05844434895,1745,5739,0.30405994075622933,157242500,1510,104134.1059602649,3911,601,0.15366913832779341
37001020501,0,7139187.0,3189,446.68951800814295,2647,0.16995923486986517,359,0,17,0,20,146,3189,69,3189,79212300,1280,61884.609375,422,3189,0.13232988397616807,0,990,0.0,2063,661,0.3204071740184198
37001020502,0,5421438.0,3783,697.7853477250869,1698,0.5511498810467883,1514,0,0,0,433,102,3783,542,3783,48074300,1275,37705.333333333336,1377,3750,0.3672,0,666,0.0,2388,347,0.14530988274706869
37001020601,0,5598337.0,3513,627.5077759698996,3065,0.12752633077142045,58,0,270,0,0,31,3513,105,3513,158835100,1486,106887.68506056527,236,3513,0.06717904924565898,390042500,1374,283873.72634643374,2696,1740,0.6454005934718101
37001020602,0,2772636.0,2282,823.0434864150939,1866,0.18229623137598597,97,0,115,0,65,37,2282,204,2282,69970400,1178,59397.62308998302,204,2282,0.08939526730937773,0,854,0.0,1757,850,0.48377916903813317
37001020701,0,6799370.0,4759,699.9177865008082,3719,0.2185333053162429,691,19,122,0,57,68,4759,92,4759,114504000,2098,54577.69304099142,539,4542,0.11867018934390136,195197500,1155,169002.1645021645,3244,1256,0.3871763255240444
37001020702,0,7572064.0,4574,604.062511885795,2993,0.34564932225623085,882,16,108,89,328,77,4574,409,4574,110374200,2069,53346.640889318514,616,4554,0.13526570048309178,116810000,860,135825.58139534883,2951,1007,0.341240257539817
37001020801,0,11909968.0,1306,109.65604609517004,1248,0.0444104134762634,58,0,0,0,0,0,1306,0,1306,27397500,662,41385.95166163142,335,1306,0.2565084226646248,0,385,0.0,1039,353,0.3397497593840231
37001020802,0,4736648.0,6287,1327.3099457675555,2159,0.6565929696198505,2169,97,207,21,1034,267,6287,1531,6287,81867100,2479,33024.24364663171,1493,6146,0.24292222583794337,0,901,0.0,4152,447,0.10765895953757225
37001020901,0,7879956.0,3815,484.1397591560156,2262,0.4070773263433814,540,0,0,0,747,258,3815,755,3815,89525800,1515,59092.937293729374,618,3802,0.16254602840610205,159790000,1061,150603.20452403394,2549,1097,0.43036484896037663
37001020902,0,10253825.0,2876,280.4806986661075,2165,0.2472183588317107,254,9,0,0,275,0,2876,448,2876,83948200,1241,67645.60838033844,455,2876,0.15820584144645342,189865000,1046,181515.2963671128,2050,671,0.3273170731707317
37001021000,0,3350006.0,3520,1050.7443867264715,1261,0.6417613636363636,1076,32,0,0,910,34,3520,1158,3520,46458000,1494,31096.385542168675,890,3520,0.2528409090909091,0,515,0.0,2253,295,0.13093652907234798
37001021101,0,8077648.0,2979,368.7954711569506,1240,0.5837529372272575,742,0,55,13,895,34,2979,895,2979,62902400,1128,55764.5390070922,332,2967,0.11189753960229187,115682500,829,139544.63208685163,2024,434,0.21442687747035574
37001021102,0,10778442.0,3083,286.0339184457271,2154,0.3013298734998378,505,0,110,0,231,83,3083,231,3083,70056200,1406,49826.60028449502,235,3083,0.07622445669802141,0,797,0.0,2146,782,0.36439888164026096
