tract ID,within 3km,land area,population,population density,white,percent people of color,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Two or more races,race population,Hispanic or Latino,Hispanic or Latino population,aggregate income,income population,mean household income,poverty under 1,poverty population,percent below poverty,housing value,housing population,mean owner-occupied housing value,school population,with a degree,percent with a degree
22001960100,0,47243489.0,6486,137.2887595156234,4020,0.38020351526364476,2285,0,0,0,34,133,6486,87,6486,86106100,2354,36578.632115548004,2282,6486,0.35183472093740364,123702500,1388,89122.8386167147,3907,598,0.1530586127463527
22001960200,0,351269335.0,5246,14.934409233302416,4826,0.08006099885627145,265,0,16,0,0,69,5246,70,5246,123140700,2019,60990.93610698365,651,5228,0.12452180566182096,166247500,1488,111725.47043010753,3626,792,0.21842250413678985
22001960300,0,233549944.0,3814,16.330554119079558,3712,0.026743576297850027,6,0,0,0,65,0,3814,60,3814,70299900,1335,52659.10112359551,559,3770,0.1482758620689655,0,1195,0.0,2527,272,0.1076375148397309
22001960400,0,331032448.0,6571,19.850017844776353,6262,0.04702480596560645,224,16,0,0,0,69,6571,0,6571,107150400,2203,48638.40217884703,1051,6571,0.1599452138182925,0,1755,0.0,4053,641,0.15815445349124105
22001960500,0,192361342.0,5888,30.609060733211145,5187,0.11905570652173914,518,0,0,0,22,125,5888,183,5888,140875100,1960,71875.05102040817,475,5872,0.08089237057220708,0,1702,0.0,3741,680,0.181769580326116
22001960600,0,34312848.0,5755,167.72143192544087,4634,0.1947871416159861,903,0,22,0,11,167,5755,54,5755,105195200,2226,47257.50224618149,878,5596,0.15689778413152253,0,1528,0.0,3637,720,0.19796535606268903
22001960700,0,20674791.0,4206,203.43615565448764,2121,0.4957203994293866,2068,0,0,0,0,0,4206,17,4206,65465000,1568,41750.63775510204,1049,4147,0.252953942609115,113615000,877,129549.60091220068,2853,333,0.1167192429022082
22001960800,0,31710315.0,5590,176.28333241092054,4501,0.19481216457960643,689,50,62,0,178,110,5590,195,5590,102243900,2083,49084.9255880941,1206,5577,0.2162452931683701,166575000,1227,135757.94621026894,3287,692,0.21052631578947367
22001960900,0,14499769.0,4927,339.798516790164,2021,0.5898112441648061,2688,14,0,0,99,50,4927,154,4927,85644700,1709,50113.92627267408,1321,4441,0.29745552803422654,135572500,1040,130358.17307692308,2945,552,0.18743633276740237
22001961000,0,14732698.0,5896,400.1982528929868,4283,0.2735753052917232,1371,0,0,0,103,101,5896,108,5896,68410900,2139,31982.655446470315,1961,5896,0.33259837177747625,91202500,1210,75373.96694214876,3629,358,0.09864976577569579
22001961100,0,210088713.0,3182,15.14598264020019,3072,0.034569453174104335,47,7,31,0,3,22,3182,3,3182,51459800,1135,45339.03083700441,395,3182,0.1241357636706474,0,884,0.0,2082,256,0.12295869356388088
22001961200,0,215274874.0,3578,16.620611284157572,3479,0.0276690888764673,10,0,11,0,9,14,3578,78,3578,67791000,1253,54102.952913008776,313,3578,0.08747903856903298,0,1044,0.0,2266,199,0.08781994704324801
