tract ID,within 3km,land area,population,population density,percent people of color,mean household income,percent below poverty,mean owner-occupied housing value,percent with a degree
06001400100,0,6883893.0,2464,0.00035793699873022433,0.2353896103896104,139337.48854262146,0.029256399837464444,704442.5511197663,0.8509073075036783
06001400200,0,595515.0,1944,0.0032644014004685022,0.2001028806584362,82653.71179039302,0.0684156378600823,471188.11881188117,0.794392523364486
06001400300,0,1104919.0,4878,0.004414803257071333,0.3208282082820828,63570.24,0.0949159491594916,386728.0876494024,0.6891443167305237
06001400400,0,703688.0,3659,0.00519974761542047,0.36376059032522545,61523.08970099668,0.09456135556162885,353082.52427184465,0.739406779661017
06001400500,0,588111.0,3415,0.005806726961406945,0.6301610541727672,45385.20441271902,0.14116251482799524,203011.94539249147,0.5168443496801706
06001400600,0,297855.0,1702,0.005714189790334223,0.7591069330199764,46105.096418732785,0.14624037892243932,202329.1366906475,0.2885085574572127
06001400700,0,880513.0,4451,0.00505500770573518,0.8211637834194563,32740.901502504174,0.23889392565729828,146866.29526462394,0.2707292707292707
06001400800,0,695230.0,3367,0.004843001596593933,0.7825957825957826,35749.26035502958,0.20222690340054167,129520.92511013216,0.32682512733446517
06001400900,0,425163.0,2457,0.005778960069432194,0.7903947903947904,32125.023607176583,0.19362745098039216,118683.86243386244,0.313314447592068
06001401000,0,1196327.0,5709,0.004772106623021966,0.906638640742687,33362.03301476977,0.30723419162725524,131961.38211382114,0.23226328567574858
06001401100,0,886376.0,4007,0.004520654891377925,0.6518592463189419,37921.32992327366,0.203652739554666,176800.84745762713,0.4975660639777469
06001401200,0,667273.0,2322,0.003479835089985658,0.37467700258397935,47516.01005867561,0.11068044788975022,231169.66580976863,0.6220865704772475
06001401300,1,851165.0,2920,0.0034305921883536093,0.8143835616438356,22021.433850702142,0.4021418020679468,52500.0,0.256011315417256
06001401400,1,760336.0,4765,0.006266966183371562,0.9410283315844701,22031.478968792402,0.4974758098443416,85534.35114503816,0.11070911722141824
06001401500,1,467047.0,2578,0.00551978708780915,0.9243599689681924,30029.032258064515,0.3512770137524558,126039.60396039604,0.2332859174964438
06001401600,1,636070.0,1768,0.0027795682865093463,0.9032805429864253,33663.51351351351,0.4088050314465409,132635.13513513515,0.1679790026246719
