tract ID,within 3km,land area,population,population density,percent people of color,mean household income,percent below poverty,mean owner-occupied housing value,percent with a degree
28001000100,0,562768832.0,6084,1.0810833248135532e-05,0.3499342537804076,25584.839650145772,0.22452674897119343,45809.04522613066,0.19979994998749687
28001000200,0,217270575.0,4380,2.015919551002247e-05,0.8308219178082191,24400.601684717207,0.26496116948378257,68882.6714801444,0.19363011219688744
28001000300,0,2945847.0,2771,0.0009406462725321444,0.9660772284373872,23399.45897204689,0.3872958257713249,49474.07407407407,0.20593268682258983
28001000400,0,3798844.0,4026,0.0010597960853354336,0.9778936910084451,25913.917175831637,0.51386787695411,46474.87844408428,0.13872832369942195
28001000500,0,20287767.0,4013,0.00019780392785465252,0.4044355843508597,24092.20615964802,0.2258387581372058,49384.057971014496,0.1675166732051785
28001000600,0,6231967.0,2572,0.0004127107861771412,0.30132192846034217,22549.522154648133,0.18895800933125972,97286.0962566845,0.31378299120234604
28001000700,0,3599749.0,2288,0.0006355998709910052,0.4256993006993007,35211.05371900826,0.14726507713884993,120552.59146341463,0.33007931665649787
28001000800,0,372610357.0,3760,1.0090970176655611e-05,0.6454787234042553,32387.62677484787,0.3144385026737968,57991.412213740456,0.17866549604916593
28001000900,0,8727246.0,4446,0.0005094390601571218,0.10931174089068826,40066.43356643357,0.06295684979957557,103763.59680928208,0.3617216117216117
28003950100,0,87240110.0,5170,5.9261731788279496e-05,0.029593810444874274,36047.31343283582,0.09632938434647505,58000.603136308804,0.17588235294117646
28003950200,0,28848330.0,6493,0.00022507368710771125,0.16325273371322963,30550.331356818973,0.125252211702623,84110.21109474718,0.26126526082130963
28003950300,0,39288505.0,3606,9.178257100900123e-05,0.10149750415973377,24472.751499000668,0.2363914373088685,57442.614770459084,0.18167641325536063
28003950400,0,326082916.0,4751,1.4569913868164747e-05,0.02294253841296569,29883.220073183482,0.15978077571669477,37813.81381381382,0.1352686843730698
28003950500,0,90371398.0,6498,7.19032807260545e-05,0.3451831332717759,23241.56261148769,0.26817826426896013,51747.95361527967,0.13472982623184956
28003950600,0,194268780.0,4006,2.0620915002400283e-05,0.010484273589615577,30153.185955786736,0.13755950889501378,34125.19747235387,0.11382113821138211
28003950700,0,269970818.0,4034,1.4942355732685152e-05,0.14005949429846307,32187.12807244502,0.1351217088922007,42748.16176470588,0.16385451818522684
28005950100,0,576190387.0,4712,8.17785250554692e-06,0.3406196943972835,27976.358695652172,0.20171122994652407,28796.944621260343,0.13931120074464784
28005950200,0,454223846.0,4013,8.83485099987463e-06,0.4213805133316721,25078.3850931677,0.2813356591078993,38262.743628185905,0.1233546446032343
28005950300,0,860603621.0,4874,5.663466758757688e-06,0.5500615510874025,26656.793478260868,0.2045782635594968,26232.285890326555,0.13004194901581156
28007060100,0,539608141.0,3102,5.748616012818828e-06,0.331076724693746,26205.223880597016,0.20142256708697057,31768.59099804305,0.11860111505321845
28007060200,0,524194513.0,2490,4.750145105009903e-06,0.2457831325301205,33555.370177267985,0.12329317269076305,29695.121951219513,0.1712085308056872
28007060300,0,450452553.0,3730,8.280561349155012e-06,0.5983914209115282,20788.905435591958,0.2513426423200859,21425.419240953222,0.10082572794437202
28007060400,0,362540852.0,2901,8.001856850052308e-06,0.2998965873836608,28320.174672489084,0.1940710099965529,41495.622568093386,0.21031547320981472
28007060500,0,11918593.0,3879,0.0003254578791305316,0.4609435421500387,23992.47044181705,0.21133350662854172,73715.30886302596,0.21220582369365776
